"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr17",42615072,42615238,"peak_60",150.267165413498,"+",42615072,42615238,0,1,166,0,"ENSG00000131462",66,272,2.82313236862722,1.91031050575352e-46,5.82204887765241e-46
"chr2",86144206,86144256,"peak_61",49.0438793521656,"-",86144206,86144256,0,1,50,0,"ENSG00000132305",57,119,1.84199142746304,1.12933102278533e-15,1.72314256810551e-15
"chr1",156939485,156939810,"peak_62",85.7012722856835,"-",156939485,156939810,0,1,325,0,"ENSG00000132694",230,334,1.31827786790823,7.48063426704788e-27,1.58981421361733e-26
"chrX",103586693,103587268,"peak_63",Inf,"+",103586693,103587268,0,1,575,0,"ENSG00000133142",5754,10361,1.62858970890863,0,0
"chr15",37100540,37100907,"peak_64",673.04146270984,"-",37100540,37100907,0,1,367,0,"ENSG00000134138",2216,3026,1.22951769329485,2.31768702475022e-204,2.47931323516905e-203
"chrX",135032529,135033404,"peak_65",687.074769155545,"+",135032529,135033404,0,1,875,0,"ENSG00000134590",2278,3103,1.22595953676821,1.34760629301164e-208,1.47871752614283e-207
"chr2",74679651,74679851,"peak_66",488.787429384279,"+",74679651,74679851,0,1,200,0,"ENSG00000135622",1312,1933,1.33913750889499,9.25145514880633e-149,7.24973699939243e-148
"chr12",105024208,105026623,"peak_67",26.5428761734657,"-",105024208,105026623,0,1,2415,0,"ENSG00000136010",53,83,1.42718267362147,9.21292922887717e-09,1.02281738358284e-08
"chr17",50485287,50485837,"peak_68",51.0679129951693,"+",50485287,50485837,0,1,550,0,"ENSG00000136444",37,102,2.24303565452967,2.71853865177736e-16,4.23668692513858e-16
"chr6",37433218,37433318,"peak_69",101.383801603967,"+",37433218,37433318,0,1,100,0,"ENSG00000137200",96,230,2.04059120088196,1.28230356356038e-31,3.02297560684384e-31
"chr15",41823737,41825748,"peak_70",430.058081757093,"+",41823737,41825748,0,1,2011,0,"ENSG00000137802",657,1238,1.69410963814841,4.96302434330854e-131,3.46431610989011e-130
"chr10",70760600,70761850,"peak_71",230.22238545254,"+",70760600,70761850,0,1,1250,0,"ENSG00000138316",514,813,1.44155059729649,1.19670009277995e-70,4.96771080493585e-70
"chr16",1768908,1768958,"peak_72",Inf,"+",1768908,1768958,0,1,50,0,"ENSG00000138834",943,2347,2.09555175936857,0,0
"chr15",81003097,81003422,"peak_73",150.996308138187,"+",81003097,81003422,0,1,325,0,"ENSG00000140406.4,ENSG00000288625",162,364,1.94800826949386,1.14945846738312e-46,3.51222246066503e-46
"chr16",66613219,66613569,"peak_74",29.6229831760397,"+",66613219,66613569,0,1,350,0,"ENSG00000140931",46,81,1.59635174489912,1.02745965943536e-09,1.20946555106636e-09
"chr17",4710595,4714551,"peak_75",36.3453809436439,"+",4710595,4714551,0,1,3956,0,"ENSG00000141480",74,117,1.440975030525,8.79667819165139e-12,1.14538141545501e-11
"chr19",15237768,15239068,"peak_76",27.6856423497619,"-",15237768,15239068,0,1,1300,0,"ENSG00000141867",16,49,2.39477347873456,4.08545139872162e-09,4.63224161117678e-09
"chr1",8656149,8656374,"peak_77",120.920137696279,"-",8656149,8656374,0,1,225,0,"ENSG00000142599",96,257,2.20072569630274,1.50335428776525e-37,3.97568048115953e-37
"chr1",149926656,149926706,"peak_78",61.2667092173971,"-",149926656,149926706,0,1,50,0,"ENSG00000143368",46,125,2.22228600237126,2.086985816834e-19,3.60481340975912e-19
"chr4",989849,990024,"peak_79",46.7777023160997,"-",989849,990024,0,1,175,0,"ENSG00000145217",45,104,1.98865030504743,5.58079921689674e-15,8.28912091106889e-15
"chr5",181223572,181224647,"peak_80",80.1526546565537,"+",181223572,181224647,0,1,1075,0,"ENSG00000146063",26,137,3.17765598616358,3.65725161433984e-25,7.44126406234266e-25
"chr19",2342802,2342902,"peak_81",34.5532032351265,"+",2342802,2342902,0,1,100,0,"ENSG00000005206.17,ENSG00000273734",9,55,3.3914980135543,3.12207270487479e-11,3.96688289453805e-11
"chr19",2353090,2353265,"peak_82",146.485253913644,"+",2353090,2353265,0,1,175,0,"ENSG00000005206.17,ENSG00000273734",486,657,1.21500066327113,2.66672821475878e-45,8.00837957913732e-45
"chr19",2353565,2354015,"peak_83",245.782081486153,"+",2353565,2354015,0,1,450,0,"ENSG00000005206.17,ENSG00000273734",275,607,1.92232851413701,2.3532652430605e-75,1.02853973909403e-74
"chr19",2354215,2354440,"peak_84",51.1851157829714,"+",2354215,2354440,0,1,225,0,"ENSG00000005206.17,ENSG00000273734",102,165,1.47396053085525,2.50124790971563e-16,3.9061131344337e-16
"chr9",35111573,35116316,"peak_85",85.5206075002269,"-",35111573,35116316,0,1,4743,0,"ENSG00000005238",102,214,1.84910529596415,8.48944235587645e-27,1.80190501926888e-26
"chr9",35111248,35111523,"peak_86",51.3659607593911,"-",35111248,35111523,0,1,275,0,"ENSG00000005238",68,133,1.74788326683992,2.20366235283122e-16,3.44591892578926e-16
"chr9",35107898,35107973,"peak_87",30.2272040114076,"-",35107898,35107973,0,1,75,0,"ENSG00000005238",88,120,1.22752264925462,6.69903838198808e-10,7.95618563339776e-10
"chr9",35107823,35107873,"peak_88",27.4474015246406,"-",35107823,35107873,0,1,50,0,"ENSG00000005238",76,105,1.24638168486307,4.83578217639527e-09,5.46397669159046e-09
"chr17",48037685,48038030,"peak_89",138.627632335292,"-",48037685,48038030,0,1,345,0,"ENSG00000005243",280,460,1.49627065269177,6.42453938389411e-43,1.85748125277816e-42
"chr16",3880309,3880359,"peak_90",25.4145020556545,"-",3880309,3880359,0,1,50,0,"ENSG00000005339",44,73,1.51045664457016,2.0596862491113e-08,2.23600389835235e-08
"chr16",3850412,3850887,"peak_91",225.910618956926,"-",3850412,3850887,0,1,475,0,"ENSG00000005339",299,603,1.79207613263013,2.40926348006686e-69,9.86568750168861e-69
"chr16",3767715,3769279,"peak_92",107.074285970123,"-",3767715,3769279,0,1,1564,0,"ENSG00000005339",272,405,1.35437887715448,2.39601209663874e-33,5.85366896492051e-33
"chr16",3728853,3729453,"peak_93",872.767822127916,"-",3728853,3729453,0,1,600,0,"ENSG00000005339",975,2167,1.9322886228952,1.30905162616549e-264,1.86511789583939e-263
"chr16",3727603,3728803,"peak_94",Inf,"-",3727603,3728803,0,1,1200,0,"ENSG00000005339",1251,3620,2.31297149815158,0,0
"chr17",58323029,58323337,"peak_95",21.2192797492892,"-",58323029,58323337,0,1,308,0,"ENSG00000005379",23,47,1.8110906044547,4.04447359708605e-07,4.09600340577851e-07
"chr17",58308900,58308975,"peak_96",25.5976607495153,"-",58308900,58308975,0,1,75,0,"ENSG00000005379",9,40,2.93206648474079,1.80700219507473e-08,1.96941071093463e-08
"chr7",105014239,105014314,"peak_97",32.2047667712026,"+",105014239,105014314,0,1,75,0,"ENSG00000005483",34,73,1.88242541530004,1.64738180219532e-10,2.02022247581537e-10
"chr7",105107436,105107711,"peak_98",64.2680994572086,"+",105107436,105107711,0,1,275,0,"ENSG00000005483",63,146,1.99260830478413,2.53197296236021e-20,4.50167667205588e-20
"chr7",105112095,105113220,"peak_99",653.33561496588,"+",105112095,105113220,0,1,1125,0,"ENSG00000005483",443,1338,2.37476311576191,2.04071829703499e-198,2.12022845957738e-197
"chr7",105113245,105113345,"peak_100",28.5195438517856,"+",105113245,105113345,0,1,100,0,"ENSG00000005483",26,60,1.98651457353135,2.25255946656587e-09,2.59873405680964e-09
"chr16",985309,985359,"peak_101",20.2259670830235,"+",985309,985359,0,1,50,0,"ENSG00000005513",9,32,2.61013844710066,8.13154414138192e-07,8.154122220123e-07
"chr13",77326832,77327094,"peak_102",81.0655521691326,"-",77326832,77327094,0,1,262,0,"ENSG00000005810",88,194,1.920544880128,1.92863165203567e-25,3.95218424019595e-25
"chr13",77098495,77098770,"peak_103",74.6113847379713,"-",77098495,77098770,0,1,275,0,"ENSG00000005810",140,235,1.52729757263412,1.77549202422134e-23,3.46525481654007e-23
"chr13",77096407,77097620,"peak_104",98.1984559399881,"-",77096407,77097620,0,1,1213,0,"ENSG00000005810",135,264,1.74764216373417,1.19196630847437e-30,2.74991477332102e-30
"chr13",77044981,77045131,"peak_105",33.6287629758055,"-",77044981,77045131,0,1,150,0,"ENSG00000005810",30,71,2.02292021661198,6.00438680963269e-11,7.52893637772118e-11
"chr13",77027044,77027194,"peak_106",74.4030977405772,"-",77027044,77027194,0,1,150,0,"ENSG00000005812",135,230,1.54873809814987,2.05655525834019e-23,4.00346291385113e-23
"chr13",77007242,77007667,"peak_107",168.51995658267,"-",77007242,77007667,0,1,425,0,"ENSG00000005812",88,317,2.62897105466821,5.66045453048279e-52,1.86396692001805e-51
"chr13",77000457,77000732,"peak_108",74.3782172583832,"-",77000457,77000732,0,1,275,0,"ENSG00000005812",25,127,3.12489211869479,2.09306539534078e-23,4.07310476898165e-23
"chr17",50055967,50056343,"peak_109",804.050173126018,"+",50055967,50056343,0,1,376,0,"ENSG00000005884",1221,2312,1.70114178895189,6.9095706006727e-244,9.05273630827884e-243
"chr17",50089379,50090254,"peak_110",Inf,"+",50089379,50090254,0,1,875,0,"ENSG00000005884",3231,11168,2.56938177512442,0,0
"chrX",24210268,24210518,"peak_111",50.3468268596532,"+",24210268,24210518,0,1,250,0,"ENSG00000005889",37,101,2.22882179594928,4.51451090118879e-16,6.98385041451246e-16
"chrX",24210818,24211043,"peak_112",56.6520999340333,"+",24210818,24211043,0,1,225,0,"ENSG00000005889",33,106,2.463590004018,5.34027609992294e-18,8.83117726936291e-18
"chr16",19503392,19503910,"peak_113",124.390014938284,"-",19503392,19503910,0,1,518,0,"ENSG00000006007",196,360,1.65720688081103,1.33306766665347e-38,3.58818100228681e-38
"chr19",18588734,18589003,"peak_114",98.3804736183314,"+",18588734,18589003,0,1,269,0,"ENSG00000006015",257,378,1.33668149757377,1.04936860516832e-30,2.42396560590397e-30
"chr17",45286643,45286993,"peak_115",70.1704512751058,"-",45286643,45286993,0,1,350,0,"ENSG00000006062",80,171,1.87598808174183,4.00537038514535e-22,7.52643572089354e-22
"chr11",60924459,60924684,"peak_116",136.82378636788,"+",60924459,60924684,0,1,225,0,"ENSG00000006118",182,364,1.78006362991951,2.26459729040645e-42,6.48539127487026e-42
"chr11",60936160,60937159,"peak_117",761.885286007847,"+",60936160,60937159,0,1,999,0,"ENSG00000006118",845,1885,1.93760487211812,3.63517554557361e-231,4.46350120758421e-230
"chr17",35587247,35587622,"peak_118",89.7211458676343,"+",35587247,35587622,0,1,375,0,"ENSG00000006125",82,200,2.06636784172791,4.48872880555e-28,9.80040105751113e-28
"chr17",35588677,35598238,"peak_119",54.121227870723,"+",35588677,35598238,0,1,9561,0,"ENSG00000006125",107,174,1.48154016551021,3.16367477073868e-17,5.10372198157717e-17
"chr16",3267524,3283616,"peak_120",38.1359136780164,"+",3267524,3283616,0,1,16092,0,"ENSG00000006194.10,ENSG00000281005",47,94,1.78006368951073,2.48202908970068e-12,3.31090005357294e-12
"chr16",3283741,3283966,"peak_121",60.4553345716801,"+",3283741,3283966,0,1,225,0,"ENSG00000006194.10,ENSG00000281005",93,170,1.65029578456469,3.68983212787573e-19,6.32602488549015e-19
"chr16",3289419,3289919,"peak_122",218.967050474208,"+",3289419,3289919,0,1,500,0,"ENSG00000006194.10,ENSG00000281005",164,460,2.26800167476266,3.03427132945233e-67,1.21436640800269e-66
"chr16",3290119,3290519,"peak_123",89.0237102989974,"+",3290119,3290519,0,1,400,0,"ENSG00000006194.10,ENSG00000281005",88,205,2.00011213586218,7.30675362444629e-28,1.58925239542977e-27
"chr16",3290544,3291194,"peak_124",151.626472552182,"+",3290544,3291194,0,1,650,0,"ENSG00000006194.10,ENSG00000281005",144,347,2.0489304862827,7.41029167548961e-47,2.26925669317805e-46
"chr17",50547113,50547188,"peak_125",22.3131888737563,"+",50547113,50547188,0,1,75,0,"ENSG00000006282.21,ENSG00000049283",36,61,1.54087604983573,1.868691525573e-07,1.91893758896924e-07
"chr16",3018469,3018519,"peak_126",185.556970879884,"+",3018469,3018519,0,1,50,0,"ENSG00000006327",527,756,1.30064687709108,3.9080011418228e-57,1.38607222393472e-56
"chr7",39623564,39623714,"peak_127",103.680457514527,"+",39623564,39623714,0,1,150,0,"ENSG00000006451",314,437,1.25693233774241,2.57400308738214e-32,6.15279327923446e-32
"chr7",98307803,98310522,"peak_128",107.569641258148,"-",98307803,98310522,0,1,2719,0,"ENSG00000006453",141,283,1.78517052964041,1.69320088080242e-33,4.15251642054483e-33
"chr7",98306872,98307778,"peak_129",28.7627079358191,"-",98306872,98307778,0,1,906,0,"ENSG00000006453",41,75,1.65133038743461,1.89364978358906e-09,2.19564516015948e-09
"chr7",98292674,98292849,"peak_130",35.5139930465853,"-",98292674,98292849,0,1,175,0,"ENSG00000006453",18,62,2.56433494197474,1.58159418279575e-11,2.03808750843824e-11
"chr11",68008627,68015007,"peak_131",28.6350503045066,"+",68008627,68015007,0,1,6380,0,"ENSG00000006534",66,98,1.35037941085962,2.07375663382635e-09,2.39878282674817e-09
"chr11",68028081,68028381,"peak_132",196.630528581025,"+",68028081,68028381,0,1,300,0,"ENSG00000006534",480,731,1.38690060636745,1.74056830658575e-60,6.43150829121642e-60
"chr11",68028506,68028856,"peak_133",342.878312120167,"+",68028506,68028856,0,1,350,0,"ENSG00000006534",284,750,2.181063279766,1.06727902783777e-104,6.07215975666743e-104
"chr17",14207024,14207124,"peak_134",26.7753877345261,"+",14207024,14207124,0,1,100,0,"ENSG00000006695",57,87,1.39011717546468,7.8159242022237e-09,8.70572904938266e-09
"chr19",39385878,39387183,"peak_135",Inf,"-",39385878,39387183,0,1,1305,0,"ENSG00000006712",1515,4537,2.3624844546955,0,0
"chr7",38725273,38725498,"peak_136",42.0247631542941,"-",38725273,38725498,0,1,225,0,"ENSG00000006715",14,69,3.08123306944773,1.59438302883384e-13,2.23504221230416e-13
"chr17",12992361,12992786,"peak_137",341.291847765831,"-",12992361,12992786,0,1,425,0,"ENSG00000006744",592,1049,1.60540919818178,3.21614856561481e-104,1.82354526008733e-103
"chrX",2907196,2907471,"peak_138",57.7054650010274,"-",2907196,2907471,0,1,275,0,"ENSG00000006756",55,129,2.00993121648138,2.54909736022243e-18,4.25524059941472e-18
"chrX",2904796,2905021,"peak_139",46.6566436119722,"-",2904796,2905021,0,1,225,0,"ENSG00000006756",31,90,2.31772046216957,6.08286703451342e-15,9.01468956684847e-15
"chrX",2904471,2904571,"peak_140",24.8538035767021,"-",2904471,2904571,0,1,100,0,"ENSG00000006756",20,49,2.07284543337832,3.06817806957226e-08,3.2980680860436e-08
"chr5",134206038,134302671,"peak_141",616.480666792275,"-",134206038,134302671,0,1,96633,0,"ENSG00000006837.12,ENSG00000113575.10,ENSG00000273345",1065,1895,1.61140801097356,2.68239722492074e-187,2.63528474852799e-186
"chr19",45090384,45090909,"peak_142",221.136329218458,"+",45090384,45090909,0,1,525,0,"ENSG00000007047.15,ENSG00000104866.11,ENSG00000142252",165,464,2.27172240909212,6.69221756394908e-68,2.69980112651496e-67
"chr19",45302818,45303193,"peak_143",144.099631437745,"+",45302818,45303193,0,1,375,0,"ENSG00000007047.15,ENSG00000142252",246,436,1.60573344114242,1.40967245549547e-44,4.18493361385745e-44
"chr19",17933014,17935186,"peak_144",181.968623325259,"+",17933014,17935186,0,1,2172,0,"ENSG00000007080",101,348,2.56479565313005,4.77387667732303e-56,1.6671938877521e-55
"chr19",17936320,17936620,"peak_145",706.543522187457,"+",17936320,17936620,0,1,300,0,"ENSG00000007080",1075,2033,1.69933714813575,1.80087915009469e-214,2.03801126161601e-213
"chr19",17936920,17942808,"peak_146",672.506240774311,"+",17936920,17942808,0,1,5888,0,"ENSG00000007080",1438,2327,1.47447112518721,3.36519924875791e-204,3.59293413365136e-203
"chr17",2593234,2593907,"peak_147",515.121600548527,"+",2593234,2593907,0,1,673,0,"ENSG00000007168.14,ENSG00000239884",511,1213,2.02724795656076,1.04144196667578e-156,8.5693290700271e-156
"chr17",2685213,2685288,"peak_148",29.2374757778201,"+",2685213,2685288,0,1,75,0,"ENSG00000007168.14,ENSG00000239884",24,59,2.07774423785158,1.35274666505226e-09,1.57994799961426e-09
"chr17",28634576,28635551,"peak_149",515.774901947088,"-",28634576,28635551,0,1,975,0,"ENSG00000007202",752,1451,1.72830654954747,6.61517498136532e-157,5.44858214999614e-156
"chr7",143380297,143380495,"peak_150",204.762846921861,"-",143380297,143380495,0,1,198,0,"ENSG00000232533",461,726,1.43526640421688,6.00732929383996e-63,2.2921396775049e-62
