"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeanCspr","entrez"
"10637",5.96933226080765,1.06427577693561,1.31440234936222,0.0704266922395518,0.115611342310076,1.48072625973562,10.4579382618797,"LEFTY1"
"29920",6469.0533960725,0.357870955029449,0.0866040061878006,3.30557237990855e-05,0.000102368257293892,5664.43081265372,7273.67597949128,"PYCR2"
"102466270",2.53632547177792,-0.456698685942993,0.979381985141937,0.191638122159065,0.26643669515684,4.38639781397397,0.686253129581871,"MIR6741"
"7044",5.06567860996469,0.808799466910116,1.12777816076317,0.11297483243247,0.172028225944857,1.48072625973562,8.65063096019375,"LEFTY2"
"163859",2405.55847048076,-0.412547253528814,0.101156422414564,4.01450513976887e-05,0.000122962404124738,2752.02737040781,2059.08957055371,"SDE2"
"3020",11827.6619860808,-0.506782688950416,0.0839773577644991,1.32582312651842e-09,6.0058441537325e-09,13898.0839674823,9757.24000467933,"H3-3A"
"64746",2595.45399452338,0.0246232249159288,0.0950456424980789,0.795395268781135,0.842701574968326,2573.53139524366,2617.3765938031,"ACBD3"
"83881",3.01567224269805,0.740967452780877,1.28985807859687,0.0443016753542176,0.0776639536872554,0,6.0313444853961,"MIXL1"
"286826",836.795601405321,-1.67551264066767,0.133968711089408,1.54260679325157e-36,3.2249608944466e-35,1277.11498446173,396.476218348913,"LIN9"
"142",13957.3819131067,-0.301605055961517,0.0789288070038589,0.000123838375503189,0.000356894283406303,15423.0317202696,12491.7321059438,"PARP1"
"375057",2.52761199706639,0.577862482098455,1.12283348730619,0.0719819894286683,0.117662657374907,0,5.05522399413277,"STUM"
"3707",12.3010003825482,2.51443083766938,1.23395075731309,0.00462752356525122,0.0103498643691424,2.23503463091166,22.3669661341848,"ITPKB"
"100506443",0.27065972437057,0.0722017918451252,0.895833396062477,0.834965087141037,NA,0,0.54131944874114,"ITPKB-IT1"
"5664",688.867588701736,1.14045060697729,0.146599161182648,3.15328795307306e-15,2.0816529415172e-14,426.783848595256,950.951328808216,"PSEN2"
"56997",2205.93024875061,0.233093829467,0.109249900662811,0.0317370427674992,0.0582228461835626,2025.10866551075,2386.75183199047,"COQ8A"
"105379282",43.1062268623709,-2.34617294427728,0.51157164968133,5.58014634816373e-07,2.06479784357633e-06,73.3377855808379,12.8746681439039,"LOC105379282"
"8476",5165.85041424689,-0.114793681650364,0.0841594591060764,0.170846096378625,0.242743359350355,5373.16892584554,4958.53190264824,"CDC42BPA"
"339500",608.360659876432,-1.34812128644502,0.150253884568395,9.11743436375152e-20,7.9081360272153e-19,876.142432701093,340.578887051771,"ZNF678"
"100130093",37.4905968897115,2.40952817988176,0.613782749599725,1.23709247933305e-05,4.01449733507145e-05,10.3371933355329,64.6440004438902,NA
"65094",393.945622354665,2.00055479330215,0.189661147343091,9.96312114508159e-27,1.25435229650169e-25,155.253133411309,632.638111298021,"JMJD4"
"116841",1325.42463418739,1.23439892817056,0.114860881882066,2.39216984058452e-27,3.10047076031021e-26,786.657376016777,1864.191892358,"SNAP47"
"105373289",16.1067564427442,1.35690099864664,0.864067228672399,0.0251128842167467,0.0474266265298008,6.67721341011852,25.5362994753699,"LOC105373289"
"339501",34.4694188601276,0.560989886678218,0.492167392805016,0.177596025447943,0.250763493776939,25.9266547866816,43.0121829335736,"PRSS38"
"7483",105.308764755219,2.56327110086255,0.376674895213873,1.43012649495794e-12,7.97540659051057e-12,28.9996692366186,181.617860273819,"WNT9A"
"100847072",0.135329862185285,0.0545606097363094,0.893628249742025,0.965244670691236,NA,0,0.27065972437057,"MIR5008"
"101060022",18.5906579068232,0.075317633373443,0.585724416993271,0.868227559194076,0.900913576490906,17.6571531863617,19.5241626272847,NA
"89780",2.5380905578998,0.37635491441563,0.936763323986863,0.266231794263548,0.348963761466584,0.726417888559588,4.34976322724001,"WNT3A"
"100506571",4.43787690332153,0.268456781517422,0.810042201468949,0.514140165105601,0.59852968504921,2.98934300208769,5.88641080455537,"LINC02809"
"375",18699.9711926349,0.328726760439704,0.0842298042363668,9.4671945691244e-05,0.000276873693002588,16570.5678934317,20829.3744918381,"ARF1"
"100500810",0,NA,NA,NA,NA,0,0,"MIR3620"
"79169",817.903925731626,0.791122856914157,0.142172791654733,1.67737423582194e-08,7.02158172051004e-08,595.222800590571,1040.58505087268,"C1orf35"
"128308",1017.23208213679,0.684186146708404,0.127947763603458,6.49894314251329e-08,2.59452158721488e-07,777.243099288651,1257.22106498493,"MRPL55"
"2987",5360.96328846848,1.01962998245828,0.099555683460664,6.63115300310506e-25,7.60659243368422e-24,3529.0853590424,7192.84121789456,"GUK1"
"57165",26.0469566040835,1.6676261365573,0.693592524372182,0.00311202615140423,0.00718857696574502,10.3093028529165,41.7846103552505,"GJC2"
"574432",11.9446457056831,0.0146875080914084,0.631682029975671,0.976905240889012,0.98352167602979,11.845810077885,12.0434813334813,"IBA57-DT"
"200205",866.169193724982,1.41318971686297,0.134748712458637,3.10748845627863e-26,3.83612864757329e-25,469.613348197124,1262.72503925284,"IBA57"
"574407",27.0091953458076,3.4131920580553,0.856307056936713,1.02813478764942e-05,3.36426555533559e-05,3.65997992541438,50.3584107662007,"OBSCN-AS1"
"84033",3179.06518066689,1.38454724970847,0.100071301234426,5.12779166845279e-44,1.52213644990477e-42,1753.54626382259,4604.5840975112,"OBSCN"
"101927401",155.052388108248,-0.199858431933848,0.250792992701851,0.404896446010803,0.493594001429334,166.511978013716,143.592798202781,"LOC101927401"
"81559",2352.86988630637,0.847339380147353,0.123409817175513,3.79421350534e-12,2.06099994692788e-11,1671.4356826138,3034.30408999895,"TRIM11"
"102465444",0,NA,NA,NA,NA,0,0,"MIR6742"
"51127",72.6756325931472,0.2794105179431,0.358407303238407,0.396000653367128,0.484772992711709,64.2860851267255,81.0651800595688,"TRIM17"
"8290",7.45093326272124,0.361784367059825,0.760994003756273,0.431786917382837,0.519697074897792,5.16859666776645,9.73326985767603,"H3-4"
"92815",528.056373366461,1.2708245275887,0.165104845722028,5.14523969321032e-15,3.362659076636e-14,305.980416595561,750.132330137361,"H2AW"
"128312",29.8905264086206,-1.67999329740191,0.597619101625758,0.000913635048811897,0.00232359762148574,47.4669117593892,12.3141410578519,"H2BU1"
"100616308",0.377154185588017,-0.0932082267642609,0.901474950012987,0.602054023809102,NA,0.754308371176034,0,"MIR4666A"
"149603",5921.86085449061,1.11126708959728,0.101549827513084,3.5904467899494e-28,4.84586663184529e-27,3734.40428045856,8109.31742852266,"RNF187"
"100129094",34.4519673915771,0.121637277096302,0.462933200741976,0.7616902734444,0.815329367988707,32.4644157837179,36.4395189994363,"BTNL10"
"100169751",0,NA,NA,NA,NA,0,0,"RNA5S1"
"100169753",0,NA,NA,NA,NA,0,0,"RNA5S2"
"100169754",0,NA,NA,NA,NA,0,0,"RNA5S3"
"100169755",0,NA,NA,NA,NA,0,0,"RNA5S4"
"100169756",0,NA,NA,NA,NA,0,0,"RNA5S5"
"100169757",0,NA,NA,NA,NA,0,0,"RNA5S6"
"100169758",0,NA,NA,NA,NA,0,0,"RNA5S7"
"100169759",0,NA,NA,NA,NA,0,0,"RNA5S8"
"100169760",1.04946207386166,0.0718452676862709,0.866072071241385,0.770974438574868,NA,0.726417888559588,1.37250625916374,"RNA5S9"
"100169761",0,NA,NA,NA,NA,0,0,"RNA5S10"
"100169762",0,NA,NA,NA,NA,0,0,"RNA5S11"
"100169763",0,NA,NA,NA,NA,0,0,"RNA5S12"
"100169764",0,NA,NA,NA,NA,0,0,"RNA5S13"
"100169765",0,NA,NA,NA,NA,0,0,"RNA5S14"
"100169766",0,NA,NA,NA,NA,0,0,"RNA5S15"
"100169767",0,NA,NA,NA,NA,0,0,"RNA5S16"
"58480",0.792747590799317,0.00536658033698658,0.873673221249026,0.976715157132148,NA,0.754308371176034,0.831186810422601,"RHOU"
"574029",1.98801808767968,-0.0434124925127928,0.829320369422637,0.891236330799274,0.918387690333766,2.20714414829521,1.76889202706415,"DUSP5P1"
"100169768",0,NA,NA,NA,NA,0,0,"RNA5S17"
"105373132",4.09385999458669,-0.863848390659891,1.28247031219931,0.0760812125124455,0.123546313219731,7.37574081606166,0.81197917311171,NA
"5867",613.445211953743,0.380387424376707,0.144340276833987,0.00756394583999219,0.0162399928912433,531.134479523225,695.75594438426,"RAB4A"
"10638",0,NA,NA,NA,NA,0,0,NA
"126731",1160.17310542436,-1.83620541577583,0.11937677224877,4.07391854446509e-54,1.82176847110789e-52,1815.09275495024,505.253455898481,"CCSAP"
"58",12.0495482954885,2.48771394367644,1.21970023634169,0.00473530439767001,0.0105766581334072,2.23503463091166,21.8640619600654,"ACTA1"
"55746",3127.56358204374,-0.602420437145867,0.0949514318241562,1.7166928693264e-10,8.32619219294809e-10,3777.97670036681,2477.15046372067,"NUP133"
"101927478",4.75049710219768,-0.0630538492554964,0.766228251296623,0.87265886964075,0.903988526757184,5.11281570253356,4.38817850186179,"LOC101927478"
"23456",2815.03200290709,0.000354412259762876,0.0963472271260594,0.998069942221434,0.998811381495069,2814.1088420673,2815.95516374688,"ABCB10"
"27097",1441.1291703886,-0.398649583500662,0.11284590148366,0.00036375271786598,0.000984965588050669,1641.51436211031,1240.74397866689,"TAF5L"
"9816",1276.57250328017,-0.00820660362916372,0.116916359819377,0.943485139850861,0.958787303363766,1280.88399563655,1272.2610109238,"URB2"
"101927532",0.54131944874114,0.0958412651443515,0.899483816566924,0.663049993788257,NA,0,1.08263889748228,"LINC01736"
"2590",6641.57666251373,0.948519389662114,0.0830745340321805,1.25021993149527e-30,1.9057454316442e-29,4516.94657144433,8766.20675358312,"GALNT2"
"79605",18.8481619282501,0.94014930945391,0.723431281534155,0.0735426423800624,0.119995315205137,10.4487552659987,27.2475685905014,"PGBD5"
"101927553",0,NA,NA,NA,NA,0,0,"LINC01737"
"22796",1015.34101169441,-0.371979757364406,0.122029147913054,0.00207155974611333,0.0049479608563527,1147.7885058371,882.893517551709,"COG2"
"183",4.64050533109944,0.895767827648266,1.34238804815527,0.0785791010391115,0.126849456545612,0.726417888559588,8.55459277363929,"AGT"
"10753",10.2553816691063,5.5005815886393,2.61727784144085,0.000257442141310039,0.000713594124716639,0,20.5107633382126,"CAPN9"
"84886",824.982051731599,0.029194524019554,0.13103382045345,0.823014784044009,0.864697082880067,816.356837999871,833.607265463326,"C1orf198"
"101927604",3.1221667039155,0.518776341737497,1.00623845780303,0.180202373202121,0.253679181764648,0.754308371176034,5.49002503665496,"LOC101927604"
"79573",407.410101266395,-1.08958055580432,0.186309773078065,2.10633602879934e-09,9.39957904031905e-09,556.893791414208,257.926411118583,"TTC13"
"64801",1426.49415400513,-1.19922299922967,0.111323040933679,1.80787181868292e-27,2.35876932081669e-26,1991.24466423408,861.743643776183,"ARV1"
"375061",725.714259170272,0.88041158953342,0.139830408645712,1.80887859008172e-10,8.7496788892777e-10,507.498640332688,943.929878007856,"FAM89A"
"100302132",0,NA,NA,NA,NA,0,0,"MIR1182"
"440730",90.0872494005236,1.29871379714681,0.369506035188394,0.000145771053839203,0.000415217298063987,49.3393701162871,130.83512868476,"TRIM67"
"149373",1.78368806554884,0.0566652992469275,0.842915395480839,0.85050824472132,0.886196205487931,1.50861674235207,2.05875938874561,"LOC149373"
"128061",642.404740638232,-0.237024450251505,0.143966794116554,0.0949294198239897,0.149055733868947,696.362229996053,588.44725128041,"C1orf131"
"8443",1908.48962960065,-0.263956043870389,0.100519047703004,0.00818370293948501,0.0174179454090708,2084.75227711782,1732.22698208349,"GNPAT"
"149371",930.405913891413,0.084974698091967,0.12424363502163,0.489866278938336,0.575618916002666,902.573646855934,958.238180926892,"EXOC8"
"83932",754.085483757682,-0.0811757080246685,0.133352438420491,0.537927814375836,0.620690369970919,775.984231549315,732.18673596605,"SPRTN"
"54583",2032.19638547461,0.0865875339375663,0.112669833365368,0.439610305383931,0.527287730787159,1969.39634661206,2094.99642433716,"EGLN1"
"645339",2.79827172143696,0.659399058068807,1.2007015763302,0.0551477290795913,0.0938608774938022,0,5.59654344287391,"SNRPD2P2"
"100303453",1.18479193604695,0.101958202163814,0.866725056431918,0.691509722500835,NA,0.726417888559588,1.64316598353431,"TSNAX-DISC1"
"7257",931.572302336702,-0.12869590117335,0.125273798150618,0.298510974390185,0.383713355320018,973.786694395794,889.357910277609,"TSNAX"
"100287814",2.64458501911725,0.245375995605927,0.857417622876122,0.486449076187722,0.572509636110062,1.48072625973562,3.80844377849887,"LINC00582"
"27185",4.64135612827591,0.465992732529838,0.898561695105541,0.280342922627466,0.364423819691961,2.20714414829521,7.0755681082566,"DISC1"
"27184",0.20779670260565,0.063135450796736,0.894596857478776,0.914850994362275,NA,0,0.415593405211301,"DISC2"
"104472714",3.97258509665049,1.34001729841998,2.40806726286711,0.0180993829536441,0.0354552485851899,0,7.94517019330099,"DISC1-IT1"
"101927660",0.686253129581871,0.143657140099907,0.904083709323811,0.538805910170394,NA,0,1.37250625916374,NA
"57568",7.54609836592881,0.683834875628319,0.901082099526108,0.178761095635494,0.252243316224382,3.71576089064728,11.3764358412103,"SIPA1L2"
"101927683",0.550923267396586,0.114218567172797,0.900167543179881,0.631030555026756,NA,0,1.10184653479317,"LINC01744"
"54627",51.1393578189896,1.47869966573854,0.491741539693667,0.000666664839831673,0.00173360826204083,24.5574904574118,77.7212251805675,"MAP10"
"84284",593.985730441048,-0.163818260389569,0.144690595502238,0.250800321382817,0.331620767258772,628.387009120764,559.584451761332,"NTPCR"
"80003",14.3361867663287,2.46810589253899,1.07497573010135,0.00261508242341426,0.00612801549839867,2.96145251947124,25.7109210131861,"PCNX2"
"101927736",1.23717639697846,0.257933805142169,0.932171766407082,0.291154890007281,NA,0,2.47435279395691,NA
"84451",53.647581131379,-0.387865207765091,0.416544976095848,0.291977275570825,0.376843005847519,62.6101254886748,44.6850367740833,"MAP3K21"
"3775",384.425110956398,0.0189222471540543,0.178025775236942,0.915872616301901,0.938202479529071,382.278389355338,386.571832557457,"KCNK1"
"100616390",0.740363129867811,-0.177610423404766,0.916240462223661,0.340865315470927,NA,1.48072625973562,0,"MIR4427"
"148641",7.86126427192987,0.425386490641372,0.773244014694625,0.365503265364529,0.454324616526312,5.1964871503829,10.5260413934768,"SLC35F3"
"100616380",0.135329862185285,0.0545606097363094,0.893628249742025,0.965244670691236,NA,0,0.27065972437057,"MIR4671"
"101927765",85.4279046647047,-1.66048858118851,0.38507213245652,3.21989121466128e-06,1.10511998791097e-05,131.700965668621,39.1548436607884,"COA6-AS1"
"388753",582.308936627485,-0.0905372100964343,0.147274090907039,0.532082609670155,0.615527510134742,601.204017275811,563.41385597916,"COA6"
"6894",1001.53257247169,-0.394349612382476,0.122722899232658,0.00116507461919108,0.0029064836044033,1139.8232688645,863.241876078876,"TARBP1"
"100506795",1.76889202706415,0.370546129547899,0.980833284979591,0.164006550114501,0.234805525152305,0,3.5377840541283,"LINC01354"
"359948",3417.51557354841,1.03657404258266,0.133266821214119,3.60187226518315e-15,2.36835737656369e-14,2224.92050844614,4610.11063865068,"IRF2BP2"
"100302691",4.29648007912904,0.844805566726396,1.26671121371806,0.0896951094370419,0.141786871047431,0.754308371176034,7.83865178708204,"LINC00184"
"101927787",0,NA,NA,NA,NA,0,0,"LOC101927787"
"100506810",28.8904293502146,0.558581364516373,0.538422155196486,0.204404713875759,0.28092451717644,21.4565855248583,36.324273175571,"LINC01132"
"101927851",0.498538806465079,-0.0511639754473016,0.885068618526864,0.786095786302256,NA,0.726417888559588,0.27065972437057,"LOC101927851"
"731656",5.88901108608778,0.523159001663094,0.892502771923611,0.255014141659943,0.336593680914783,2.9335620368548,8.84446013532076,"LINC01348"
"9804",8606.81557418909,-0.626638999905352,0.080830653851384,5.32857904496167e-15,3.47615595445229e-14,10467.1233350417,6746.50781333643,"TOMM20"
"677802",9.21615476519479,-1.54907776920444,1.13379212429792,0.0226839792026179,0.0433872116188859,15.5615709685322,2.87073856185732,"SNORA14B"
"23029",1366.21762500361,-0.912381238432155,0.11126706452808,1.33360032520318e-16,9.61995361761355e-16,1788.83014903163,943.605100975589,"RBM34"
"51742",1844.80376446059,0.207571480758149,0.103784097611907,0.0442671249988661,0.0776639536872554,1711.10470029628,1978.50282862489,"ARID4B"
"100616224",0.676649310926425,0.11894167657846,0.902111256201506,0.579423752420432,NA,0,1.35329862185285,"MIR4753"
"9453",1391.09181685052,-0.847537071863885,0.114309353618452,7.40974932253186e-14,4.49506717978755e-13,1793.27359315137,988.910040549675,"GGPS1"
"6905",1404.06381172167,-0.813249790626564,0.113179268883087,4.18431994302626e-13,2.40953331691125e-12,1794.25229072401,1013.87533271933,"TBCE"
"148789",868.083130138089,-0.211672725532877,0.127065031222277,0.0920865394770468,0.145185668340887,932.803028008741,803.363232267438,"B3GALNT2"
"2786",21.8618891857119,-0.098323935403569,0.539726410751522,0.817149083888859,0.85970768556355,23.0488737150597,20.6749046563642,"GNG4"
"1130",178.270366672653,0.0895895137744564,0.243633625790991,0.704210995032601,0.767844900468168,172.630116430974,183.910616914331,"LYST"
"100302139",0.405989586555855,0.0815270544103439,0.897715172341682,0.742812241921766,NA,0,0.81197917311171,"MIR1537"
"4811",24.9146588519089,4.5198987760665,1.12069495505537,1.90593524276517e-05,6.07250971508653e-05,1.45283577711918,48.3764819266987,"NID1"
"7107",24.8320551798947,-0.76440540569519,0.578494468006827,0.0960441504047559,0.150413108902427,33.3581765679762,16.3059337918133,"GPR137B"
"56605",272.80384758008,-2.00399236379377,0.206958323510401,6.31708344112435e-23,6.5054188480647e-22,438.714595461523,106.893099698638,"ERO1B"
"128178",358.427074208123,-1.52366569966296,0.185055139573912,4.81824102532862e-17,3.56391101784259e-16,534.317790563096,182.536357853149,"EDARADD"
"3964",2461.65029173369,-0.98446761645743,0.102203503486424,3.02140767565753e-22,2.99418027775276e-21,3276.60379049457,1646.69679297281,"LGALS8"
"100287902",5.23591083512502,0.426289619184015,0.84657242342308,0.337042471331705,0.424409267224606,2.96145251947124,7.5103691507788,"LGALS8-AS1"
"55127",4001.50611877682,-0.753621591324588,0.0906848479564525,6.5950480166178e-17,4.84656205080737e-16,5031.56740756847,2971.44482998517,"HEATR1"
"88",45.9825347028831,-0.246032571408008,0.424419543631005,0.509105551634129,0.594016189028421,51.1268916848036,40.8381777209626,"ACTN2"
"4548",3129.56771832934,-0.76786000309486,0.0942386623645882,2.45772288481548e-16,1.73969652083129e-15,3950.38242759632,2308.75300906235,"MTR"
"645745",0.27065972437057,0.0722017918451252,0.895833396062477,0.834965087141037,NA,0,0.54131944874114,"MT1HL1"
"6262",44.6791060383687,0.193047573229902,0.427117802899364,0.609426915766207,0.685108628927389,40.8175888318872,48.5406232448503,"RYR2"
"100616141",0.47845642697622,0.100629523444222,0.898816334349729,0.680298540600028,NA,0,0.956912853952441,"MIR4428"
"100130331",34.0236176284181,5.05321138243109,1.07179684825082,1.33551640244035e-06,4.75482664985121e-06,1.50861674235207,66.5386185144842,"LOC100130331"
"57829",2.24734845404037,0.489254093005061,1.05372624619425,0.0984005600539376,0.153290378100793,0,4.49469690808074,"ZP4"
"339535",0.884446013532076,0.182906759170261,0.911772892646577,0.431445027564677,NA,0,1.76889202706415,"LINC01139"
"105373226",0,NA,NA,NA,NA,0,0,NA
"1131",4.2257387780631,0.236400713879227,0.803088744486488,0.561441607529247,0.641934035650225,2.96145251947124,5.49002503665496,"CHRM3"
"100506915",0,NA,NA,NA,NA,0,0,"CHRM3-AS2"
"100873984",0,NA,NA,NA,NA,0,0,"CHRM3-AS1"
"645884",0.405989586555855,0.0815270544103439,0.897715172341682,0.742812241921766,NA,0,0.81197917311171,"RPS7P5"
"56776",8.18348828946146,0.118296333360002,0.706521281999656,0.791601927151356,0.839839926059279,7.31995985082877,9.04701672809416,"FMN2"
"64388",2.96413857894301,0.143399202152062,0.819565450229179,0.691477741588309,0.757053448579997,2.20714414829521,3.72113300959081,"GREM2"
"6000",3.73248631260219,0.450856668601287,0.929942225428714,0.260169695632499,0.342078790926791,1.45283577711918,6.01213684808521,"RGS7"
"100422856",0,NA,NA,NA,NA,0,0,"MIR3123"
"2271",3915.71175041967,-0.39360529732758,0.0963080845226107,3.90028285533933e-05,0.000119667895607094,4452.92926841952,3378.49423241983,"FH"
"8564",8.42792849616254,0.38199069753469,0.74652545722121,0.413750598789019,0.502336529392132,5.89501455632604,10.960842435999,"KMO"
"23596",415.12026090226,1.26127327639199,0.177974551191385,5.06596190578945e-13,2.90172051335067e-12,241.302599371673,588.937922432847,"OPN3"
"1122",4263.90410935411,-1.76898090680001,0.0930397420831372,2.82135875208861e-81,3.11854187397528e-79,6600.40070227541,1927.40751643281,"CHML"
"128025",18.2152225761851,0.422341837796709,0.609320861691572,0.361642968088153,0.450283203406622,14.0250637435637,22.4053814088065,"WDR64"
"9156",3167.60122146499,-1.82061893977675,0.0930204984292085,5.49012657868272e-86,7.12856555885105e-84,4942.5590197697,1392.64342316029,"EXO1"
"441925",2.74501251832748,0.641695898298564,1.18191223871541,0.0584293379731953,0.0985820705028769,0,5.49002503665496,"BECN2"
"440738",2.82269552357859,0.426724605596806,0.960531119831494,0.226065695609677,0.304046485999863,0.754308371176034,4.89108267598115,"MAP1LC3C"
"200150",3.48452485101883,0.95599579469794,1.59864992719561,0.0282968791468981,0.0526738866164816,0,6.96904970203765,"PLD5"
"731275",904.935263924102,-1.33749191867455,0.143943260834733,4.57635517701673e-21,4.2682284502561e-20,1299.91284383324,509.957684014963,"LINC01347"
"9859",3146.97687152558,-1.07820421359313,0.0921535346596856,5.6472300358106e-32,9.24224724311782e-31,4278.20989647337,2015.74384657778,"CEP170"
"10806",504.750638852002,-0.650332128137497,0.155670644880772,2.13180749227654e-05,6.75479160155177e-05,619.056403840488,390.444873863517,"SDCCAG8"
"100616343",2.22108938960343,-0.59795003066567,1.17460925284901,0.0375145566529126,0.0672590878470203,4.44217877920686,0,"MIR4677"
"10000",45.8488279156418,-0.271724753632841,0.425791807609206,0.46613512058112,0.55267486599953,51.2663440978858,40.4313117333977,"AKT3"
"339529",3.08813908311842,0.76288811698382,1.31678293786657,0.0417576876437262,0.0738407744255373,0,6.17627816623684,"LINC02774"
"10472",213.117685244051,-0.199207682566217,0.21890802642959,0.346693186571477,0.434581270332167,228.56302850953,197.672341978572,"ZBTB18"
"440742",0.47845642697622,0.100629523444222,0.898816334349729,0.680298540600028,NA,0,0.956912853952441,"LOC440742"
"200159",129.94930202117,-1.89598550414307,0.289372868553979,1.02680691791441e-11,5.42445987958997e-11,206.63103943966,53.2675646026798,"C1orf100"
"159",1348.1361318407,-0.970758870342085,0.114021638208014,8.75406135158549e-18,6.80191198168975e-17,1790.19804802037,906.074215661024,"ADSS2"
"257044",8.736082521805,0.414877376418523,0.752880783463507,0.378653255589678,0.467398281644087,5.95079552155893,11.5213695220511,"CATSPERE"
"51029",1645.21790181275,-0.14272726027533,0.106326424263257,0.175898550826894,0.248741462047164,1727.75526542739,1562.68053819811,"DESI2"
"116228",39.1227050683021,-0.171170772973702,0.445153713129647,0.65591926246696,0.726014675869812,42.2983150916228,35.9470950449814,"COX20"
"284702",1102.73703751725,-3.20060654096585,0.146713791298358,6.86965910026435e-107,1.52648074481544e-104,1989.0616145468,216.412460487703,NA
"3192",21433.1186699313,-0.136785711035167,0.0810376144042662,0.0894372546105256,0.141588731977618,22459.795360083,20406.4419797796,"HNRNPU"
"101928068",24.552752156986,-0.233994068536314,0.525063980005032,0.581138344396005,0.659082129708576,27.4352715290337,21.6702327849384,"LOC101928068"
"84288",345.088449512406,-0.618541377397092,0.178851156052721,0.000403846031240948,0.00108589038889314,420.358914869218,269.817984155595,"EFCAB2"
"55083",50.567360448455,0.508686106535524,0.416007381039916,0.168796882914655,0.24057713511489,39.9796090128618,61.1551118840481,"KIF26B"
"64754",1613.71163648235,-0.76417139815807,0.117045818009199,4.34860648849527e-11,2.19868318679397e-10,2037.22452303107,1190.19874993364,"SMYD3"
"105373268",12.5147303792187,-0.00156423970986933,0.637394279067256,0.994181490101663,0.995891055335375,12.6280089316775,12.4014518267599,NA
"255654",0,NA,NA,NA,NA,0,0,"LINC01743"
"64216",850.502351023217,-0.0527272810844558,0.127189774903873,0.674409640622028,0.742819019570095,866.449251146802,834.555450899632,"TFB2M"
"163882",1945.29311392256,-0.31864275075011,0.101448051166551,0.00156052816609678,0.00381789149739501,2162.30911761693,1728.27711022818,"CNST"
"51097",1212.52897571843,0.063786017231587,0.120894835639152,0.595158116105088,0.672091722729758,1185.97806260038,1239.07988883647,"SCCPDH"
"100130097",18.8027654026757,0.55304277654838,0.623060905167031,0.241260951459245,0.321016022455248,13.354426820237,24.2511039851143,"KIF28P"
"149134",2.9047661826544,0.470256332212116,0.978563878788864,0.205645102736151,0.282269282581354,0.754308371176034,5.05522399413277,"LINC01341"
"25909",4610.70967234611,-0.931043886366962,0.0858786107273246,1.13587850671875e-27,1.501086777058e-26,6057.29108298548,3164.12826170675,"AHCTF1"
"57116",115.218176788825,-1.31492908728484,0.298778517803873,3.43853372124219e-06,1.17697563645632e-05,166.623539944182,63.8128136334676,"ZNF695"
"100533111",0.633868668650364,-0.0187205782874529,0.877323423254395,0.922007026402694,NA,0.726417888559588,0.54131944874114,"ZNF670-ZNF695"
"93474",219.711676191278,-1.25854370959047,0.221115313308905,4.44730037301976e-09,1.94396901723926e-08,312.377459838983,127.045892543572,"ZNF670"
"79862",221.769801904644,0.0850988455341161,0.225894733086488,0.698957775698966,0.763497663562514,214.76235396743,228.777249841859,"ZNF669"
"388759",21.5888875983322,0.728123713093859,0.628054642508888,0.13072437305991,0.194762779908295,13.9971732609473,29.1806019357172,"C1orf229"
"7678",308.909208499171,-0.296956050562012,0.202969414249259,0.13215957007578,0.19649357614771,341.825907478529,275.992509519814,"ZNF124"
"100500849",196.906708351009,-1.90805309389279,0.24845292365246,2.92581882615279e-15,1.93504446084373e-14,313.046831421778,80.7665852802409,"MIR3916"
"317705",3.20426130799281,0.800547464347003,1.36784051027816,0.0377136067137099,0.0675317005156851,0,6.40852261598562,"VN1R5"
"84838",4028.84657818245,0.173422380001079,0.0898579852364365,0.0524822773321907,0.0900137666601447,3784.0961041246,4273.5970522403,"ZNF496"
"114548",16.3669615512829,1.8484346794178,0.915462207033327,0.0064722316771094,0.0140883136304197,5.1964871503829,27.5374359521829,"NLRP3"
"127623",0.884446013532076,0.182906759170261,0.911772892646577,0.431445027564677,NA,0,1.76889202706415,"OR2B11"
"441932",0.27065972437057,0.0722017918451252,0.895833396062477,0.834965087141037,NA,0,0.54131944874114,"OR2W5"
"148823",14.990028091527,0.356674876672728,0.635972426374249,0.444351869319045,0.531761711804047,11.8179195952685,18.1621365877855,"GCSAML"
"148824",8.21215939308095,-0.338347074951126,0.731605450181016,0.458901491934296,0.5463221627811,10.3929743007658,6.0313444853961,"GCSAML-AS1"
"81472",2.86371107973278,-0.163155888607073,0.822086794643062,0.651077237117668,0.721989955694511,3.68787040803083,2.03955175143472,"OR2C3"
"81470",3.50373248832972,0.939002244021063,1.57044406185321,0.0287184624450242,0.0533618740982803,0,7.00746497665944,"OR2G2"
"81469",2.93360158362224,0.703461388072728,1.24831726152254,0.0484617030921544,0.0839058196199129,0,5.86720316724448,"OR2G3"
"441933",0.343126564790935,0.0768885658791727,0.896747987309336,0.786116909621971,NA,0,0.686253129581871,"OR13G1"
"343169",0.20779670260565,0.063135450796736,0.894596857478776,0.914850994362275,NA,0,0.415593405211301,"OR6F1"
"26188",0,NA,NA,NA,NA,0,0,"OR1C1"
"284532",0.343126564790935,0.0768885658791727,0.896747987309336,0.786116909621971,NA,0,0.686253129581871,"OR14A16"
"391189",2.97723302307477,0.488527458719175,0.988283133116866,0.19596764648087,0.271562726774378,0.754308371176034,5.2001576749735,"OR11L1"
