Geneid	LT34	LT35	LT36	LT46	LT47	LT48
ENSG00000170848	3	0	1	0	0	0
ENSG00000170852	894	1064	795	510	640	815
ENSG00000170854	253	347	212	212	271	279
ENSG00000170855	224	307	197	189	248	290
ENSG00000170860	361	429	373	383	483	515
ENSG00000170871	629	710	506	368	396	595
ENSG00000170873	15	72	60	19	38	67
ENSG00000170876	4	15	0	4	29	24
ENSG00000170881	21	29	23	0	3	29
ENSG00000170889	58	780	64	47	684	614
ENSG00000170890	1	1	0	0	0	1
ENSG00000170891	0	0	0	0	0	0
ENSG00000170892	34	17	38	15	18	30
ENSG00000170893	3	12	18	7	33	29
ENSG00000170899	71	126	98	35	65	41
ENSG00000170903	365	440	331	319	369	415
ENSG00000170906	54	47	46	16	60	49
ENSG00000170909	8	13	5	11	8	7
ENSG00000170915	431	380	416	226	199	347
ENSG00000170917	50	57	46	20	42	45
ENSG00000170920	0	0	0	0	0	0
ENSG00000170921	1069	1450	1368	671	1043	1577
ENSG00000170923	4	2	3	0	3	4
ENSG00000170925	0	0	0	0	0	0
ENSG00000170927	0	0	1	0	0	0
ENSG00000170929	3	1	7	1	0	0
ENSG00000170935	1	0	1	0	0	0
ENSG00000170946	72	104	75	50	86	103
ENSG00000170948	0	0	0	0	0	0
ENSG00000170949	159	263	181	89	144	201
ENSG00000170950	0	0	0	0	0	0
ENSG00000170953	0	0	0	0	0	0
ENSG00000170954	53	77	38	43	81	72
ENSG00000170955	346	907	475	314	1143	728
ENSG00000170956	0	0	0	0	0	0
ENSG00000170959	3	7	1	2	0	1
ENSG00000170961	34	78	44	20	20	20
ENSG00000170962	22	46	36	7	16	17
ENSG00000170965	1	1	1	1	0	0
ENSG00000170967	0	0	0	0	0	0
ENSG00000170989	800	469	491	202	142	309
ENSG00000171004	17	8	18	31	38	72
ENSG00000171014	0	0	0	0	0	0
ENSG00000171016	252	297	216	275	281	343
ENSG00000171017	171	252	233	92	192	249
ENSG00000171033	21	19	13	17	6	12
ENSG00000171044	17	54	67	23	65	96
ENSG00000171045	152	179	229	94	154	243
ENSG00000171049	0	1	0	0	2	0
ENSG00000171051	0	0	2	0	0	0
ENSG00000171053	0	0	0	0	0	0
ENSG00000171054	0	0	0	0	0	0
ENSG00000171055	140	292	174	76	124	140
ENSG00000171056	7	0	6	6	0	26
ENSG00000171060	0	0	0	0	0	0
ENSG00000171067	812	1173	1119	552	1334	1349
ENSG00000171094	3	6	9	1	3	6
ENSG00000171097	145	138	224	27	42	94
ENSG00000171100	3	16	3	1	16	11
ENSG00000171102	0	0	0	0	0	0
ENSG00000171103	159	215	201	108	129	183
ENSG00000171105	676	864	938	527	702	1034
ENSG00000171109	782	782	627	688	574	908
ENSG00000171115	0	0	0	0	0	0
ENSG00000171116	2	4	9	1	7	6
ENSG00000171119	133	104	112	68	134	156
ENSG00000171121	5	8	2	16	19	23
ENSG00000171124	5	0	2	0	0	1
ENSG00000171126	33	30	47	32	57	92
ENSG00000171130	569	989	900	382	842	1048
ENSG00000171132	262	339	329	163	280	336
ENSG00000171133	0	0	0	0	0	0
ENSG00000171135	447	793	583	583	1008	1147
ENSG00000171136	0	1	0	0	0	0
ENSG00000171148	840	1040	984	460	871	1053
ENSG00000171150	292	509	355	256	361	402
ENSG00000171155	88	158	124	51	96	106
ENSG00000171159	311	362	284	77	234	218
ENSG00000171160	187	139	110	78	78	130
ENSG00000171161	825	1118	1158	665	1537	1764
ENSG00000171163	70	77	79	31	60	105
ENSG00000171169	257	341	348	209	426	471
ENSG00000171174	30	27	31	16	25	26
ENSG00000171180	4	4	1	0	0	4
ENSG00000171189	1	1	1	1	0	3
ENSG00000171195	0	0	0	0	0	0
ENSG00000171199	0	0	0	0	0	0
ENSG00000171201	0	0	0	0	0	0
ENSG00000171202	171	229	190	247	306	333
ENSG00000171204	168	218	149	102	160	149
ENSG00000171206	1288	2146	1535	767	1905	1835
ENSG00000171208	541	768	736	473	727	915
ENSG00000171209	0	0	0	0	0	0
ENSG00000171217	0	0	0	0	0	0
ENSG00000171219	382	262	335	145	272	360
ENSG00000171222	225	299	438	177	508	448
ENSG00000171223	1722	3847	3235	1520	5117	4910
ENSG00000171224	143	166	236	99	154	212
ENSG00000171227	10	18	19	22	18	32
ENSG00000171234	1	0	0	0	0	0
ENSG00000171236	1	3	2	1	1	1
ENSG00000171241	88	155	102	89	152	203
ENSG00000171243	0	0	0	0	0	0
ENSG00000171246	61	149	109	61	83	130
ENSG00000171262	367	428	301	307	280	384
ENSG00000171291	52	59	47	40	36	58
ENSG00000171295	93	93	92	44	35	75
ENSG00000171298	1246	1203	1656	855	1345	1737
ENSG00000171302	1665	2078	2139	993	2050	2264
ENSG00000171303	8	22	13	6	23	7
ENSG00000171307	613	933	905	310	713	799
ENSG00000171310	304	396	468	219	354	425
ENSG00000171311	402	453	382	290	442	478
ENSG00000171314	3475	6213	5161	2022	4769	5356
ENSG00000171316	288	282	414	231	274	534
ENSG00000171320	38	92	72	38	67	92
ENSG00000171345	184	186	120	92	156	129
ENSG00000171346	2	2	2	1	0	3
ENSG00000171357	31	34	24	19	34	41
ENSG00000171365	443	445	521	337	357	622
ENSG00000171368	36	50	48	43	64	120
ENSG00000171385	186	213	232	252	195	389
ENSG00000171388	18	18	28	16	15	25
ENSG00000171396	0	0	1	0	0	0
ENSG00000171401	0	2	0	0	0	0
ENSG00000171402	0	0	0	0	1	0
ENSG00000171403	0	0	0	0	0	0
ENSG00000171405	1	0	0	1	0	0
ENSG00000171408	6	21	12	1	4	7
ENSG00000171421	451	593	554	369	833	734
ENSG00000171425	136	258	188	160	354	357
ENSG00000171428	63	83	77	49	50	51
ENSG00000171431	0	0	0	0	0	0
ENSG00000171433	0	0	0	0	0	0
ENSG00000171435	11	12	9	8	4	13
ENSG00000171443	186	229	170	70	218	192
ENSG00000171444	378	644	439	239	502	567
ENSG00000171446	0	0	0	0	0	0
ENSG00000171448	40	57	38	23	31	49
ENSG00000171450	21	19	33	5	16	16
ENSG00000171451	121	450	192	103	100	184
ENSG00000171453	238	412	340	320	535	638
ENSG00000171456	982	1472	1430	538	1142	1382
ENSG00000171459	0	0	0	0	0	0
ENSG00000171462	66	74	77	45	107	138
ENSG00000171466	593	675	646	379	377	659
ENSG00000171467	691	905	814	484	709	906
ENSG00000171469	351	442	337	241	323	391
ENSG00000171475	1036	1370	1141	855	1461	1551
ENSG00000171476	39	28	26	7	11	8
ENSG00000171478	0	0	0	0	0	0
ENSG00000171481	0	0	0	0	0	0
ENSG00000171487	0	0	1	0	0	0
ENSG00000171488	383	557	416	246	234	430
ENSG00000171489	0	0	0	0	0	0
ENSG00000171490	1335	1777	1499	1029	1584	1906
ENSG00000171492	334	543	315	188	277	308
ENSG00000171495	0	0	0	0	0	0
ENSG00000171496	2	1	1	0	3	1
ENSG00000171497	389	417	419	230	311	374
ENSG00000171501	0	0	0	0	0	0
ENSG00000171502	5	12	3	3	4	3
ENSG00000171503	381	257	344	213	160	323
ENSG00000171505	0	0	0	0	0	1
ENSG00000171509	5	26	1	0	4	1
ENSG00000171517	73	76	60	31	58	70
ENSG00000171522	106	92	139	39	36	76
ENSG00000171530	4	9	4	46	12	19
ENSG00000171532	25	7	19	1	44	26
ENSG00000171533	78	117	78	43	77	154
ENSG00000171540	0	0	0	0	0	0
ENSG00000171551	113	81	118	269	214	534
ENSG00000171552	540	1095	750	396	1245	1070
ENSG00000171557	0	0	0	0	1	0
ENSG00000171560	0	0	0	0	0	0
ENSG00000171561	4	3	8	10	3	4
ENSG00000171564	0	0	0	0	1	0
ENSG00000171566	940	834	836	469	551	739
ENSG00000171570	2	23	30	0	11	5
ENSG00000171574	206	315	217	282	469	549
ENSG00000171587	14	4	23	4	1	16
ENSG00000171595	0	0	0	0	0	0
ENSG00000171596	36	16	23	11	15	29
ENSG00000171603	766	1765	1492	1144	2380	2715
ENSG00000171604	931	1416	985	699	1437	1240
ENSG00000171606	446	445	499	240	450	616
ENSG00000171608	853	871	1031	397	666	998
ENSG00000171611	1	1	3	1	0	1
ENSG00000171612	309	430	357	338	443	559
ENSG00000171617	207	249	238	27	42	156
ENSG00000171621	557	818	659	420	1001	1029
ENSG00000171631	0	0	3	0	0	0
ENSG00000171634	1242	1536	1268	1149	1188	1705
ENSG00000171643	0	0	0	0	0	0
ENSG00000171649	193	272	172	238	367	470
ENSG00000171657	4	0	1	3	0	1
ENSG00000171659	0	0	0	0	1	0
ENSG00000171680	14	224	61	0	0	50
ENSG00000171681	843	1145	1042	606	723	1160
ENSG00000171695	5	1	1	2	1	5
ENSG00000171700	232	418	356	251	424	484
ENSG00000171703	319	538	468	257	725	585
ENSG00000171711	0	0	0	0	0	0
ENSG00000171714	1	5	0	0	0	0
ENSG00000171720	424	582	485	231	406	527
ENSG00000171722	1	0	0	0	0	0
ENSG00000171723	101	150	147	68	116	165
ENSG00000171724	62	104	45	15	51	26
ENSG00000171729	105	245	129	91	295	246
ENSG00000171735	411	430	391	316	375	493
ENSG00000171747	1	0	3	0	1	1
ENSG00000171757	19	30	12	15	28	27
ENSG00000171759	0	3	1	1	0	0
ENSG00000171763	284	398	416	263	443	615
ENSG00000171766	24	28	23	42	54	74
ENSG00000171772	0	2	5	7	7	7
ENSG00000171777	2	0	1	2	1	3
ENSG00000171786	24	13	39	10	10	6
ENSG00000171790	3	3	5	0	1	1
ENSG00000171791	160	177	154	135	203	264
ENSG00000171792	277	402	332	226	508	460
ENSG00000171793	595	929	838	494	721	1027
ENSG00000171794	0	2	0	3	3	11
ENSG00000171798	6	10	5	6	19	8
ENSG00000171804	2	3	5	1	1	1
ENSG00000171806	36	43	58	51	60	50
ENSG00000171811	30	53	36	22	46	74
ENSG00000171812	210	268	270	187	289	500
ENSG00000171813	277	402	403	208	496	587
ENSG00000171817	14	17	18	8	11	14
ENSG00000171819	1	0	0	0	0	0
ENSG00000171823	325	424	529	201	528	598
ENSG00000171824	1026	1542	1414	786	1192	1632
ENSG00000171827	16	19	10	11	33	34
ENSG00000171840	15	26	17	7	13	24
ENSG00000171843	202	230	142	95	87	165
ENSG00000171847	3	5	4	1	9	6
ENSG00000171848	1137	1195	1235	791	482	1298
ENSG00000171853	332	627	550	226	578	678
ENSG00000171855	0	0	1	0	0	0
ENSG00000171858	2655	3098	2846	2749	5135	4350
ENSG00000171860	37	132	55	3	45	19
ENSG00000171861	270	385	422	262	466	545
ENSG00000171862	480	534	332	376	236	410
ENSG00000171863	4919	5364	4713	3209	5162	5965
ENSG00000171864	5	1	1	0	3	1
ENSG00000171865	680	823	717	451	665	863
ENSG00000171867	1118	1524	1229	624	1260	1245
ENSG00000171872	1	2	1	0	1	0
ENSG00000171873	110	129	173	21	53	66
ENSG00000171877	255	209	259	121	109	166
ENSG00000171885	1	0	0	0	0	0
ENSG00000171903	6	2	9	2	4	7
ENSG00000171914	696	647	739	321	426	620
ENSG00000171916	0	1	0	0	0	0
ENSG00000171928	294	408	370	351	461	571
ENSG00000171931	0	1	2	2	3	0
ENSG00000171936	0	0	0	0	0	0
ENSG00000171940	214	338	22	94	4	234
ENSG00000171943	237	413	283	177	248	302
ENSG00000171944	0	0	0	0	0	0
ENSG00000171951	3	5	2	1	5	1
ENSG00000171953	293	320	328	148	220	286
ENSG00000171954	1	2	2	2	2	5
ENSG00000171956	0	1	3	0	3	5
ENSG00000171960	199	239	203	117	239	263
ENSG00000171962	25	20	21	10	18	16
ENSG00000171970	81	102	75	30	76	119
ENSG00000171984	94	80	93	42	52	69
ENSG00000171988	690	787	632	698	500	965
ENSG00000171989	1	5	2	1	1	2
ENSG00000171992	1100	1476	952	479	1230	949
ENSG00000172000	7	10	7	5	4	6
ENSG00000172005	14	22	17	11	27	68
ENSG00000172006	90	92	95	67	90	106
ENSG00000172007	239	285	253	190	183	262
ENSG00000172009	1053	1575	1428	785	1912	2123
ENSG00000172014	3	4	0	0	1	0
ENSG00000172016	0	0	0	0	0	0
ENSG00000172020	0	0	0	0	0	0
ENSG00000172023	0	0	0	0	0	0
ENSG00000172031	34	33	40	22	17	43
ENSG00000172037	2134	4038	4556	2427	5140	6693
ENSG00000172046	669	945	922	486	1222	1290
ENSG00000172053	1839	1651	2211	920	1556	2162
ENSG00000172057	732	902	782	435	935	900
ENSG00000172058	0	3	1	0	1	0
ENSG00000172059	556	580	624	364	559	733
ENSG00000172061	4	0	2	3	0	6
ENSG00000172062	0	14	11	0	4	11
ENSG00000172071	239	438	417	367	479	722
ENSG00000172073	0	0	0	0	0	0
ENSG00000172081	516	853	613	401	689	803
ENSG00000172086	60	168	83	99	166	144
ENSG00000172113	311	393	368	259	327	428
ENSG00000172115	1122	1419	1013	1598	1559	1745
ENSG00000172116	1	0	3	2	0	1
ENSG00000172123	70	84	59	47	37	29
ENSG00000172137	2	4	2	1	2	0
ENSG00000172139	0	0	0	0	0	0
ENSG00000172146	14	14	6	3	10	5
ENSG00000172150	0	0	0	0	0	0
ENSG00000172154	0	0	0	0	0	0
ENSG00000172155	0	0	0	0	0	0
ENSG00000172156	0	0	0	0	0	0
ENSG00000172159	53	29	51	10	18	38
ENSG00000172164	168	286	182	74	200	161
ENSG00000172167	80	74	39	43	39	82
ENSG00000172171	70	75	76	62	91	132
ENSG00000172172	307	449	361	248	317	357
ENSG00000172175	473	802	474	430	471	617
ENSG00000172179	2	10	5	0	2	0
ENSG00000172183	177	553	275	43	381	209
ENSG00000172188	0	0	0	0	0	0
ENSG00000172197	143	150	88	92	92	133
ENSG00000172199	0	0	0	0	0	0
ENSG00000172201	172	172	168	116	149	162
ENSG00000172208	0	0	0	0	0	0
ENSG00000172209	1	0	0	1	0	0
ENSG00000172215	0	1	3	1	1	1
ENSG00000172216	2302	4046	3176	1862	4114	3808
ENSG00000172232	1	1	0	0	0	0
ENSG00000172236	0	0	4	0	1	0
ENSG00000172239	541	942	597	649	994	1058
ENSG00000172243	7	13	1	0	6	0
ENSG00000172244	64	80	64	27	32	53
ENSG00000172247	32	32	50	20	44	66
ENSG00000172260	75	104	78	114	78	126
ENSG00000172262	260	393	355	304	402	511
ENSG00000172264	34	33	44	27	40	50
ENSG00000172269	653	764	791	447	696	913
ENSG00000172270	64	285	136	393	1490	604
ENSG00000172273	337	409	386	207	385	517
ENSG00000172288	0	0	0	0	0	0
ENSG00000172289	0	0	0	0	0	0
ENSG00000172292	981	910	862	817	512	1099
ENSG00000172296	10	8	7	1	7	1
ENSG00000172301	305	506	413	257	656	608
ENSG00000172315	452	607	550	351	685	738
ENSG00000172318	71	52	51	11	52	68
ENSG00000172320	10	6	3	1	2	1
ENSG00000172322	0	0	0	0	0	0
ENSG00000172324	9	6	8	3	2	3
ENSG00000172331	692	596	575	363	392	545
ENSG00000172336	721	872	906	613	1078	1224
ENSG00000172339	106	114	159	44	90	102
ENSG00000172340	0	30	56	0	23	3
ENSG00000172345	58	95	87	22	77	66
ENSG00000172346	62	128	89	26	127	84
ENSG00000172348	6	26	14	5	13	0
ENSG00000172349	21	34	31	6	22	18
ENSG00000172350	42	79	49	43	82	108
ENSG00000172352	0	0	0	0	0	0
ENSG00000172354	4458	5178	5552	2447	4487	5145
ENSG00000172361	9	7	5	3	7	3
ENSG00000172362	0	0	0	0	0	0
ENSG00000172365	0	0	0	0	0	0
ENSG00000172366	177	267	261	126	360	349
ENSG00000172367	0	0	0	0	2	0
ENSG00000172375	333	219	217	127	291	306
ENSG00000172377	0	0	0	0	0	0
ENSG00000172379	468	738	513	279	398	477
ENSG00000172380	1610	1897	1352	1110	1040	1530
ENSG00000172382	26	20	14	15	34	42
ENSG00000172403	55	106	48	20	57	40
ENSG00000172404	1	1	1	0	1	4
ENSG00000172409	371	410	388	235	468	629
ENSG00000172410	0	0	1	0	0	0
ENSG00000172421	2	0	3	2	1	2
ENSG00000172425	0	0	0	0	11	0
ENSG00000172426	14	13	27	12	22	19
ENSG00000172428	440	630	542	412	902	732
ENSG00000172432	1203	1196	1127	441	681	977
ENSG00000172456	65	33	24	12	18	26
ENSG00000172457	0	0	0	0	0	0
ENSG00000172458	101	106	123	76	125	148
ENSG00000172459	0	0	0	0	0	0
ENSG00000172461	0	3	1	0	1	1
ENSG00000172464	0	0	0	0	0	0
ENSG00000172465	124	178	128	88	144	172
ENSG00000172466	453	798	501	495	628	787
ENSG00000172468	0	0	0	0	0	0
ENSG00000172469	114	166	163	172	97	177
ENSG00000172476	3	8	5	5	2	2
ENSG00000172478	1	0	0	3	0	0
ENSG00000172482	0	2	1	1	1	1
ENSG00000172487	0	0	0	0	0	0
ENSG00000172489	0	0	0	0	0	0
ENSG00000172493	1211	1476	1309	840	1035	1364
ENSG00000172497	3	1	0	1	5	1
ENSG00000172500	153	190	116	42	129	156
ENSG00000172508	10	11	12	1	14	6
ENSG00000172519	0	0	0	0	0	0
ENSG00000172524	0	0	0	0	0	0
ENSG00000172530	368	579	573	290	575	612
ENSG00000172531	3236	3322	3506	1433	2619	3162
ENSG00000172534	4227	4907	6243	3417	7592	8695
ENSG00000172543	2	2	1	0	6	1
ENSG00000172548	3	1	3	0	2	0
ENSG00000172551	0	0	0	1	0	0
ENSG00000172554	18	13	18	5	10	14
ENSG00000172568	0	0	0	0	0	0
ENSG00000172572	0	3	1	0	0	4
ENSG00000172575	47	41	34	20	26	53
ENSG00000172578	7	3	2	1	1	5
ENSG00000172586	193	309	242	256	518	435
ENSG00000172590	813	900	920	387	950	876
ENSG00000172594	93	142	111	66	91	89
ENSG00000172602	25	29	43	15	31	65
ENSG00000172613	197	274	239	157	337	401
ENSG00000172638	244	762	365	71	471	348
ENSG00000172640	0	0	0	0	2	4
ENSG00000172650	26	53	32	15	38	61
ENSG00000172661	586	409	725	310	1048	558
ENSG00000172663	131	215	131	84	222	229
ENSG00000172667	509	672	533	465	620	728
ENSG00000172671	96	120	72	54	91	113
ENSG00000172673	0	0	0	0	0	1
ENSG00000172680	0	0	0	0	0	0
ENSG00000172687	23	56	47	18	29	46
ENSG00000172689	3	3	3	2	2	0
ENSG00000172716	323	592	421	313	380	533
ENSG00000172717	0	0	0	0	0	1
ENSG00000172724	0	0	0	0	0	0
ENSG00000172725	1561	2142	2053	761	1722	2022
ENSG00000172728	79	165	115	89	128	196
ENSG00000172731	345	401	314	143	204	267
ENSG00000172732	699	821	748	434	830	956
ENSG00000172733	20	39	24	24	37	49
ENSG00000172738	28	54	28	15	72	47
ENSG00000172742	9	7	8	2	1	7
ENSG00000172748	40	50	44	25	29	30
ENSG00000172752	0	1	0	0	0	0
ENSG00000172757	4925	8903	7507	2731	8507	7937
ENSG00000172765	424	530	465	275	421	505
ENSG00000172766	150	238	178	127	165	233
ENSG00000172769	0	0	0	0	0	0
ENSG00000172771	142	129	128	101	412	286
ENSG00000172772	0	0	0	0	0	0
ENSG00000172775	639	810	606	477	772	737
ENSG00000172780	52	328	126	139	61	130
ENSG00000172782	2	1	1	5	6	13
ENSG00000172785	281	402	281	244	390	345
ENSG00000172794	197	203	174	190	655	371
ENSG00000172795	440	410	359	249	294	443
ENSG00000172803	36	22	28	11	17	10
ENSG00000172809	2269	2761	2647	1508	4605	3673
ENSG00000172817	63	190	80	46	58	69
ENSG00000172818	34	35	47	40	63	136
ENSG00000172819	1012	2110	1585	681	2130	1875
ENSG00000172824	49	78	78	6	33	29
ENSG00000172828	9	15	10	1	10	9
ENSG00000172830	258	425	274	141	353	407
ENSG00000172831	878	1166	956	305	676	723
ENSG00000172840	370	397	506	271	285	414
ENSG00000172845	182	244	246	236	312	304
ENSG00000172850	4	7	20	8	5	11
ENSG00000172867	0	0	0	0	0	0
ENSG00000172869	511	552	441	335	249	509
ENSG00000172878	101	101	122	63	60	106
ENSG00000172888	403	466	358	297	345	493
ENSG00000172889	600	609	778	314	450	699
ENSG00000172890	413	427	404	133	344	373
ENSG00000172893	380	546	484	135	181	182
ENSG00000172901	4	7	5	4	1	1
ENSG00000172915	41	177	147	52	128	107
ENSG00000172922	528	819	640	196	566	519
ENSG00000172927	14	21	13	8	9	10
ENSG00000172932	296	464	414	177	453	482
ENSG00000172935	629	1772	1176	532	1694	1412
ENSG00000172936	76	66	86	96	210	204
ENSG00000172938	1	0	0	0	0	2
ENSG00000172939	877	1181	968	619	865	1237
ENSG00000172940	3	1	5	0	2	1
ENSG00000172943	381	349	397	248	358	469
ENSG00000172954	34	51	82	76	49	108
ENSG00000172955	0	0	0	1	1	0
ENSG00000172967	0	0	0	0	0	0
ENSG00000172969	5	4	2	0	4	1
ENSG00000172977	715	804	1184	262	575	630
ENSG00000172985	227	358	293	66	361	270
ENSG00000172986	18	49	26	7	22	45
ENSG00000172987	18	51	34	16	30	42
ENSG00000172992	630	504	585	152	228	314
ENSG00000172995	2	2	1	0	0	0
ENSG00000173011	918	1100	942	567	849	1039
ENSG00000173013	16	43	28	13	50	32
ENSG00000173020	1294	1710	1661	886	1716	2026
ENSG00000173039	1802	2626	2239	1546	3054	3564
ENSG00000173040	191	328	383	150	342	414
ENSG00000173041	52	66	40	56	53	56
ENSG00000173064	998	1383	1329	643	1069	1691
ENSG00000173065	1015	1167	1257	793	1476	1780
ENSG00000173068	341	518	462	244	434	536
ENSG00000173083	100	178	128	88	135	164
ENSG00000173085	17	5	197	63	134	171
ENSG00000173093	0	0	1	0	0	0
ENSG00000173110	69	89	121	69	88	115
ENSG00000173113	1091	1418	1305	648	1716	1499
ENSG00000173114	11	19	9	1	6	6
ENSG00000173120	2491	3260	3035	1415	2823	3398
ENSG00000173124	4	0	2	0	1	2
ENSG00000173137	30	42	50	18	46	73
ENSG00000173141	522	646	652	317	716	739
ENSG00000173145	399	493	323	400	356	521
ENSG00000173153	818	1018	1094	663	1625	1518
ENSG00000173156	405	482	395	255	480	552
ENSG00000173157	1	0	0	2	2	4
ENSG00000173163	273	337	248	162	228	268
ENSG00000173166	1778	2332	2101	1060	1492	1817
ENSG00000173171	1205	1392	1698	718	1311	1662
ENSG00000173175	15	13	3	5	16	14
ENSG00000173193	636	1301	698	244	461	474
ENSG00000173198	22	11	3	13	3	12
ENSG00000173200	16	23	16	6	12	9
ENSG00000173207	227	439	290	414	705	745
ENSG00000173208	0	1	2	0	0	0
ENSG00000173210	486	633	421	152	340	275
ENSG00000173212	4	3	4	0	2	3
ENSG00000173213	0	1	0	0	3	0
ENSG00000173214	177	251	243	202	177	282
ENSG00000173218	339	501	397	313	508	730
ENSG00000173221	256	648	185	80	349	137
ENSG00000173226	156	232	176	181	224	330
ENSG00000173227	11	34	23	3	33	18
ENSG00000173230	625	717	505	480	427	578
ENSG00000173237	3	3	6	0	1	4
ENSG00000173239	0	0	0	0	0	0
ENSG00000173250	0	0	0	0	0	0
ENSG00000173253	7	21	15	7	16	60
ENSG00000173258	179	247	263	104	95	235
ENSG00000173261	8	8	7	3	1	7
ENSG00000173262	33	38	39	55	112	88
ENSG00000173264	470	762	698	475	1459	1409
ENSG00000173267	10	15	9	0	5	3
ENSG00000173269	6	19	13	1	14	11
ENSG00000173272	450	576	591	263	709	673
ENSG00000173273	747	827	717	526	542	840
ENSG00000173275	37	48	32	23	21	26
ENSG00000173276	780	1209	906	791	1044	1347
ENSG00000173281	324	369	315	139	248	330
ENSG00000173285	2	6	1	4	2	4
ENSG00000173302	0	0	0	0	0	0
ENSG00000173320	70	65	43	146	105	225
ENSG00000173327	908	1534	1289	610	1758	1725
ENSG00000173334	414	633	611	190	354	407
ENSG00000173338	1	2	2	0	7	1
ENSG00000173349	0	0	0	0	0	0
ENSG00000173366	0	0	10	4	3	1
ENSG00000173369	0	0	0	0	0	0
ENSG00000173372	0	0	0	0	0	0
ENSG00000173376	24	43	71	51	35	132
ENSG00000173389	2	0	1	0	0	1
ENSG00000173391	7	6	8	3	9	4
ENSG00000173401	0	0	0	0	0	0
ENSG00000173402	2972	3791	4312	1758	3590	3940
ENSG00000173404	12	10	4	16	10	40
ENSG00000173406	28	21	17	3	4	7
ENSG00000173409	127	188	142	107	142	155
ENSG00000173418	501	618	544	460	594	698
ENSG00000173421	17	25	29	15	13	10
ENSG00000173431	0	0	0	0	0	0
ENSG00000173432	0	0	2	0	0	1
ENSG00000173436	501	673	421	446	724	623
ENSG00000173442	624	1050	873	178	711	554
ENSG00000173451	170	169	155	132	125	167
ENSG00000173452	0	0	0	0	0	0
ENSG00000173456	1095	1490	1472	747	1979	2075
ENSG00000173457	689	1157	887	650	1669	1451
ENSG00000173464	0	0	0	0	0	0
ENSG00000173465	371	479	512	171	470	447
ENSG00000173467	0	0	0	0	0	0
ENSG00000173473	1410	1571	1401	912	1325	1761
ENSG00000173480	80	113	124	32	78	118
ENSG00000173482	340	415	419	193	233	369
ENSG00000173486	376	475	634	315	791	473
ENSG00000173503	0	0	0	0	0	0
ENSG00000173511	206	232	171	65	227	155
ENSG00000173517	670	976	850	474	817	1222
ENSG00000173530	371	585	663	283	625	761
ENSG00000173531	24	45	24	13	23	28
ENSG00000173535	4	17	1	0	0	1
ENSG00000173540	1199	1280	1387	723	1248	1389
ENSG00000173542	55	63	61	26	59	76
ENSG00000173545	545	758	775	567	1259	1260
ENSG00000173546	1650	2612	4290	874	1952	3046
ENSG00000173548	177	323	227	90	266	301
ENSG00000173557	0	0	0	0	2	0
ENSG00000173559	1286	841	1348	288	1471	1216
ENSG00000173567	11	18	13	4	13	10
ENSG00000173572	0	0	0	0	0	0
ENSG00000173575	1110	1538	1241	1059	1544	1990
ENSG00000173578	1	0	0	0	0	0
ENSG00000173581	513	787	731	445	1249	1291
ENSG00000173585	0	0	0	0	0	0
ENSG00000173588	82	85	73	77	95	84
ENSG00000173597	24	25	23	18	10	7
ENSG00000173598	598	967	645	415	775	736
ENSG00000173599	343	513	547	132	226	265
ENSG00000173610	1	0	2	0	1	0
ENSG00000173611	48	53	35	36	41	45
ENSG00000173612	0	0	0	0	0	0
ENSG00000173614	256	262	262	117	470	379
ENSG00000173621	402	730	815	298	1132	1120
ENSG00000173626	9	6	3	3	3	3
ENSG00000173627	0	0	0	0	0	0
ENSG00000173638	101	209	151	67	244	251
ENSG00000173641	160	393	239	58	261	167
ENSG00000173653	232	314	298	161	466	512
ENSG00000173660	1253	1522	1279	933	1793	1819
ENSG00000173662	1	4	2	1	3	5
ENSG00000173673	0	0	2	0	1	0
ENSG00000173674	850	1003	796	641	933	876
ENSG00000173678	13	27	9	19	39	14
ENSG00000173679	0	0	0	0	0	0
ENSG00000173681	68	89	60	64	57	69
ENSG00000173692	884	1524	914	1075	1325	1832
ENSG00000173698	10	10	15	19	6	17
ENSG00000173699	0	0	0	0	0	0
ENSG00000173702	0	2	0	0	0	0
ENSG00000173705	17	31	20	27	43	66
ENSG00000173706	741	1670	1229	490	1144	1219
ENSG00000173714	0	0	2	2	1	1
ENSG00000173715	197	162	218	110	114	170
ENSG00000173726	1109	1228	1130	850	1210	1426
ENSG00000173728	0	0	1	0	2	1
ENSG00000173744	546	818	613	645	837	1276
ENSG00000173757	945	894	891	566	669	881
ENSG00000173762	10	27	15	5	13	10
ENSG00000173769	2	0	0	0	0	0
ENSG00000173786	1579	2937	2213	1046	2442	2369
ENSG00000173801	597	1174	1110	187	522	732
ENSG00000173805	90	63	90	62	71	144
ENSG00000173809	0	0	1	3	1	3
ENSG00000173812	9711	10014	9856	6132	10048	11926
ENSG00000173818	185	210	183	92	229	277
ENSG00000173821	2048	3661	3054	987	2108	2460
ENSG00000173825	28	39	38	12	24	45
ENSG00000173826	1	2	5	0	1	1
ENSG00000173838	0	3	4	1	1	2
ENSG00000173846	1052	1017	1072	441	799	1140
ENSG00000173848	1546	1039	1012	656	583	824
ENSG00000173852	63	9	50	70	23	26
ENSG00000173867	0	9	18	6	13	11
ENSG00000173868	76	150	129	70	79	63
ENSG00000173875	307	344	252	176	228	279
ENSG00000173889	843	1115	895	663	984	1119
