Geneid,LT34,LT35,LT36,LT46,LT47,LT48
ENSG00000280477.1,0,0,0,0,0,0
ENSG00000280531.1,0,0,0,0,0,0
ENSG00000281509.1,0,0,0,0,0,0
ENSG00000281252.1,0,0,0,0,0,0
ENSG00000281175.1,0,0,0,0,0,0
ENSG00000281616.1,0,0,0,0,0,0
ENSG00000281084.1,0,0,0,0,0,0
ENSG00000281911.1,0,0,0,0,0,0
ENSG00000280895.2,0,0,0,0,0,0
ENSG00000281878.1,0,0,0,0,0,0
ENSG00000281865.1,0,0,0,0,0,0
ENSG00000282162.1,0,0,0,0,0,0
ENSG00000281934.1,0,0,0,0,0,0
ENSG00000282116.1,0,0,0,0,0,0
ENSG00000282175.1,0,0,0,0,0,0
ENSG00000282817.1,0,0,0,0,0,0
ENSG00000282584.1,0,0,0,0,0,0
ENSG00000282663.1,0,0,0,0,0,0
ENSG00000279195.2,0,0,0,0,0,0
ENSG00000282338.1,0,0,0,0,0,0
ENSG00000282549.1,0,0,0,0,0,0
ENSG00000282119.1,0,0,0,0,0,0
ENSG00000282792.1,0,0,0,0,0,0
ENSG00000282791.1,0,0,0,0,0,0
ENSG00000281987.1,0,0,0,0,0,0
ENSG00000282437.1,0,0,0,0,0,0
ENSG00000282566.1,0,0,0,0,0,0
ENSG00000282559.1,0,0,0,0,0,0
ENSG00000282258.1,0,0,0,0,0,0
ENSG00000282562.1,0,0,0,0,0,0
ENSG00000282530.1,0,0,0,0,0,0
ENSG00000282468.1,0,0,0,0,0,0
ENSG00000282341.1,0,0,0,0,0,0
ENSG00000282095.1,0,0,0,0,0,0
ENSG00000282298.1,0,0,0,0,0,0
ENSG00000282741.1,0,0,0,0,0,0
ENSG00000282212.1,0,0,0,0,0,0
ENSG00000282289.1,0,0,0,0,0,0
ENSG00000282424.1,0,0,0,0,0,0
ENSG00000282216.1,0,0,0,0,0,0
ENSG00000282288.1,0,0,0,0,0,0
ENSG00000282583.1,0,0,0,0,0,0
ENSG00000282125.1,0,0,0,0,0,0
ENSG00000282172.1,0,0,0,0,0,0
ENSG00000282050.1,0,0,0,0,0,0
ENSG00000282699.1,0,0,0,0,0,0
ENSG00000282448.1,0,0,0,0,0,0
ENSG00000282801.1,0,0,0,0,0,0
ENSG00000282163.1,0,0,0,0,0,0
ENSG00000282310.1,0,0,0,0,0,0
ENSG00000282158.1,0,0,0,0,0,0
ENSG00000282758.1,0,0,0,0,0,0
ENSG00000282248.1,0,0,0,0,0,0
ENSG00000282784.1,0,0,0,0,0,0
ENSG00000282694.1,0,0,0,0,0,0
ENSG00000282603.1,0,0,0,0,0,0
ENSG00000282251.1,0,0,0,0,0,0
ENSG00000282447.1,0,0,0,0,0,0
ENSG00000282282.1,0,0,0,0,0,0
ENSG00000281978.1,0,0,0,0,0,0
ENSG00000282200.1,0,0,0,0,0,0
ENSG00000282244.1,0,0,0,0,0,0
ENSG00000282402.1,0,0,0,0,0,0
ENSG00000282210.1,0,0,0,0,0,0
ENSG00000282762.1,0,0,0,0,0,0
ENSG00000282093.1,0,0,0,0,0,0
ENSG00000282671.1,0,0,0,0,0,0
ENSG00000282062.1,0,0,0,0,0,0
ENSG00000282622.1,0,0,0,0,0,0
ENSG00000282000.1,0,0,0,0,0,0
ENSG00000282666.1,0,0,0,0,0,0
ENSG00000282025.1,0,0,0,0,0,0
ENSG00000282635.1,0,0,0,0,0,0
ENSG00000281933.1,0,0,0,0,0,0
ENSG00000282743.1,0,0,0,0,0,0
ENSG00000282571.1,0,0,0,0,0,0
ENSG00000282811.1,0,0,0,0,0,0
ENSG00000282149.1,0,0,0,0,0,0
ENSG00000282157.1,0,0,0,0,0,0
ENSG00000282646.1,0,0,0,0,0,0
ENSG00000282394.1,0,0,0,0,0,0
ENSG00000282387.1,0,0,0,0,0,0
ENSG00000282120.1,0,0,0,0,0,0
ENSG00000282182.1,0,0,0,0,0,0
ENSG00000282739.1,0,0,0,0,0,0
ENSG00000282510.1,0,0,0,0,0,0
ENSG00000282585.1,0,0,0,0,0,0
ENSG00000282296.1,0,0,0,0,0,0
ENSG00000282467.1,0,0,0,0,0,0
ENSG00000282193.1,0,0,0,0,0,0
ENSG00000282362.1,0,0,0,0,0,0
ENSG00000282654.1,0,0,0,0,0,0
ENSG00000282517.1,0,0,0,0,0,0
ENSG00000282324.1,0,0,0,0,0,0
ENSG00000282509.1,0,0,0,0,0,0
ENSG00000282767.1,0,0,0,0,0,0
ENSG00000282328.1,0,0,0,0,0,0
ENSG00000282187.1,0,0,0,0,0,0
ENSG00000282400.1,0,0,0,0,0,0
ENSG00000282316.1,0,0,0,0,0,0
ENSG00000282096.1,0,0,0,0,0,0
ENSG00000282249.1,0,0,0,0,0,0
ENSG00000282009.1,0,0,0,0,0,0
ENSG00000282722.1,0,0,0,0,0,0
ENSG00000282729.1,0,0,0,0,0,0
ENSG00000282088.1,0,0,0,0,0,0
ENSG00000282442.1,0,0,0,0,0,0
ENSG00000282276.1,0,0,0,0,0,0
ENSG00000282554.1,0,0,0,0,0,0
ENSG00000282670.1,0,0,0,0,0,0
ENSG00000282140.1,0,0,0,0,0,0
ENSG00000282275.1,0,0,0,0,0,0
ENSG00000282207.1,0,0,0,0,0,0
ENSG00000282689.1,0,0,0,0,0,0
ENSG00000282177.1,0,0,0,0,0,0
ENSG00000282701.1,0,0,0,0,0,0
ENSG00000282773.1,0,0,0,0,0,0
ENSG00000282582.1,0,0,0,0,0,0
ENSG00000282547.1,0,0,0,0,0,0
ENSG00000281960.1,0,0,0,0,0,0
ENSG00000282109.1,0,0,0,0,0,0
ENSG00000282068.1,0,0,0,0,0,0
ENSG00000282629.1,0,0,0,0,0,0
ENSG00000282369.1,0,0,0,0,0,0
ENSG00000282168.1,0,0,0,0,0,0
ENSG00000281931.1,0,0,0,0,0,0
ENSG00000282081.1,0,0,0,0,0,0
ENSG00000282555.1,0,0,0,0,0,0
ENSG00000282046.1,0,0,0,0,0,0
ENSG00000282410.1,0,0,0,0,0,0
ENSG00000223972.5,0,0,0,0,0,0
ENSG00000227232.5,9,8,16,9,10,14
ENSG00000278267.1,0,0,0,0,0,0
ENSG00000243485.3,0,0,0,0,0,1
ENSG00000274890.1,0,0,0,0,0,0
ENSG00000237613.2,0,0,0,0,0,0
ENSG00000268020.3,0,0,0,0,0,0
ENSG00000240361.1,0,0,0,0,0,0
ENSG00000186092.4,0,0,0,0,0,0
ENSG00000238009.6,11,20,13,5,14,7
ENSG00000239945.1,0,0,0,0,0,0
ENSG00000233750.3,36,43,53,15,56,61
ENSG00000268903.1,0,8,6,0,4,4
ENSG00000269981.1,2,2,0,0,0,2
ENSG00000239906.1,0,0,0,0,0,0
ENSG00000241860.6,6,9,10,0,2,4
ENSG00000222623.1,0,0,0,0,0,0
ENSG00000241599.1,0,0,0,0,0,0
ENSG00000279928.1,0,0,0,0,0,0
ENSG00000279457.3,69,94,89,37,89,115
ENSG00000273874.1,0,0,0,0,0,0
ENSG00000275135.1,0,0,0,0,0,0
ENSG00000228463.8,8,14,25,10,10,10
ENSG00000241670.3,0,0,0,0,0,0
ENSG00000236679.2,0,0,0,0,0,0
ENSG00000236743.1,0,0,0,0,0,0
ENSG00000236601.1,0,0,0,0,0,0
ENSG00000237094.11,11,7,3,2,6,0
ENSG00000269732.1,0,0,0,0,0,0
ENSG00000278566.1,0,0,0,0,0,0
ENSG00000224813.2,0,0,0,0,0,0
ENSG00000233653.3,0,0,0,0,1,1
ENSG00000250575.1,0,4,0,0,0,0
ENSG00000278757.1,0,0,0,0,0,0
ENSG00000231709.1,0,0,0,0,0,0
ENSG00000235146.2,0,0,0,0,0,0
ENSG00000239664.2,0,0,0,0,0,0
ENSG00000230021.7,0,1,0,1,1,0
ENSG00000223659.1,0,0,0,0,0,0
ENSG00000225972.1,271,345,407,240,470,299
ENSG00000225630.1,573,636,796,511,899,1070
ENSG00000276171.1,286,290,245,308,410,448
ENSG00000237973.1,1940,2075,3464,1386,1410,2496
ENSG00000278791.1,0,0,0,0,0,0
ENSG00000229344.1,261,324,388,178,398,377
ENSG00000240409.1,16,24,20,18,25,15
ENSG00000248527.1,3604,4074,6383,2039,4895,5602
ENSG00000198744.5,437,502,714,449,636,619
ENSG00000268663.1,0,0,0,0,0,0
ENSG00000273547.1,0,0,0,0,0,0
ENSG00000229376.3,0,2,2,0,0,0
ENSG00000224956.5,0,6,6,0,0,2
ENSG00000235373.1,9,3,3,1,1,4
ENSG00000223181.1,0,0,0,0,0,0
ENSG00000240618.1,0,0,0,0,0,0
ENSG00000229905.1,0,0,0,0,0,0
ENSG00000228327.2,17,32,40,10,27,23
ENSG00000237491.8,9,11,10,4,8,0
ENSG00000230092.7,7,0,6,3,2,14
ENSG00000177757.2,2,3,0,0,0,0
ENSG00000228794.8,475,613,487,284,675,730
ENSG00000225880.5,2,5,6,0,0,10
ENSG00000230368.2,2,0,3,3,0,1
ENSG00000234711.1,0,1,0,0,0,0
ENSG00000272438.1,7,2,2,2,4,3
ENSG00000230699.2,12,4,5,10,10,20
ENSG00000241180.1,0,0,0,0,0,0
ENSG00000223764.2,14,34,16,16,41,32
ENSG00000187634.10,126,128,113,165,191,216
ENSG00000188976.10,3269,4030,4261,2211,4755,5833
ENSG00000187961.13,292,415,362,200,437,537
ENSG00000277294.1,0,0,0,0,0,0
ENSG00000187583.10,14,109,57,6,48,30
ENSG00000187642.9,9,25,6,0,6,19
ENSG00000272512.1,6,14,8,12,19,47
ENSG00000188290.10,697,1017,754,597,1337,1604
ENSG00000187608.8,2177,9318,3190,350,7854,2160
ENSG00000231702.2,0,0,0,0,0,0
ENSG00000224969.1,0,1,0,2,0,0
ENSG00000188157.13,3390,5898,5465,2271,4990,6362
ENSG00000242590.1,0,0,0,0,0,0
ENSG00000217801.9,133,162,137,78,187,177
ENSG00000273443.1,7,5,4,2,3,7
ENSG00000237330.2,31,21,22,25,43,57
ENSG00000131591.17,245,530,471,193,609,654
ENSG00000223823.1,1,0,0,0,0,0
ENSG00000207730.2,0,0,0,0,0,0
ENSG00000207607.2,0,0,0,0,0,0
ENSG00000198976.1,0,0,0,0,0,0
ENSG00000272141.1,0,0,0,0,0,0
ENSG00000205231.1,0,4,0,0,0,0
ENSG00000162571.13,0,0,0,0,2,2
ENSG00000186891.13,150,174,159,62,236,288
ENSG00000186827.10,0,4,0,0,2,4
ENSG00000078808.16,4944,7942,7690,3495,9626,8543
ENSG00000176022.4,517,1139,986,695,1614,1817
ENSG00000184163.3,11,15,33,12,44,39
ENSG00000260179.1,0,3,2,2,3,2
ENSG00000160087.20,1709,2304,2315,1924,3463,3968
ENSG00000230415.1,5,1,1,2,3,2
ENSG00000162572.19,60,65,95,14,35,36
ENSG00000131584.18,913,1382,1285,616,1570,1376
ENSG00000278073.1,0,0,0,0,0,0
ENSG00000169972.11,435,528,521,256,432,632
ENSG00000127054.18,1888,2406,2401,1215,2859,3509
ENSG00000274153.1,0,0,0,0,0,0
ENSG00000240731.1,17,16,11,12,17,26
ENSG00000224051.6,1288,1769,1592,775,2112,2109
ENSG00000169962.4,10,14,10,4,35,41
ENSG00000107404.17,2935,3700,3454,1817,3815,4029
ENSG00000275884.1,0,0,0,0,0,0
ENSG00000162576.16,2137,5269,3081,1157,6379,3744
ENSG00000175756.13,2266,3272,3141,1617,4227,4060
ENSG00000223663.2,2,0,0,0,0,1
ENSG00000221978.11,1389,1246,1185,603,981,1346
ENSG00000224870.6,302,450,390,175,422,489
ENSG00000242485.5,973,1448,1314,678,1520,1481
ENSG00000264293.2,0,0,0,0,0,0
ENSG00000272455.1,43,20,18,12,21,20
ENSG00000235098.8,45,47,48,23,53,58
ENSG00000225905.1,2,1,2,0,0,3
ENSG00000205116.3,0,0,0,0,0,0
ENSG00000225285.1,0,0,2,1,0,2
ENSG00000179403.11,391,636,510,240,421,584
ENSG00000215915.9,20,12,13,9,8,15
ENSG00000160072.19,1197,1638,1908,921,1840,2362
ENSG00000197785.13,1099,1711,1855,785,2093,2579
ENSG00000205090.8,64,64,72,34,85,94
ENSG00000160075.11,1223,2036,1483,1048,2199,2237
ENSG00000215014.4,55,90,71,55,79,87
ENSG00000279244.1,0,0,0,1,0,0
ENSG00000274481.1,0,0,0,0,0,0
ENSG00000280747.1,0,2,0,0,1,1
ENSG00000228594.3,350,649,488,291,850,953
ENSG00000272106.1,16,35,36,16,38,43
ENSG00000197530.12,1354,1572,1668,1106,2426,2393
ENSG00000189409.12,25,10,13,6,15,33
ENSG00000248333.7,737,1034,1059,415,1169,1395
ENSG00000272004.1,1,1,0,0,3,0
ENSG00000189339.11,1120,1729,1451,763,1483,1814
ENSG00000269737.1,2,1,6,0,1,7
ENSG00000269227.1,0,0,0,1,0,0
ENSG00000215914.4,2,0,0,0,0,0
ENSG00000008128.22,93,161,195,100,363,290
ENSG00000268575.1,36,34,30,19,38,43
ENSG00000227775.3,63,52,39,14,29,46
ENSG00000215790.6,74,88,69,26,53,75
ENSG00000008130.15,1528,2711,2308,1098,2540,2978
ENSG00000078369.17,5005,9461,7516,4146,10936,10671
ENSG00000231050.1,12,28,12,1,11,21
ENSG00000169885.9,0,0,0,0,0,0
ENSG00000178821.12,25,53,48,16,32,66
ENSG00000142609.17,7,7,3,4,0,5
ENSG00000233542.1,0,0,1,0,0,0
ENSG00000187730.7,0,2,2,0,8,5
ENSG00000226969.1,0,0,1,0,0,0
ENSG00000067606.15,308,321,470,228,340,600
ENSG00000271806.1,0,5,2,1,2,4
ENSG00000182873.5,11,2,11,2,20,15
ENSG00000162585.16,801,1172,1002,350,1038,1091
ENSG00000234396.3,0,0,0,0,0,0
ENSG00000277082.1,0,0,0,0,0,0
ENSG00000157933.9,2197,4207,3853,1671,4024,4743
ENSG00000116151.13,146,188,120,86,189,284
ENSG00000272161.1,0,0,0,0,0,0
ENSG00000269896.2,16,8,18,12,45,16
ENSG00000272420.1,0,1,0,0,0,0
ENSG00000157916.18,2903,3502,3140,2489,3966,4581
ENSG00000157911.9,323,500,531,161,370,392
ENSG00000149527.17,7,10,13,10,32,66
ENSG00000224387.1,0,0,0,0,0,0
ENSG00000229393.1,0,0,0,0,0,0
ENSG00000157881.13,800,1266,1409,508,895,1236
ENSG00000197921.5,5,10,8,20,35,42
ENSG00000272449.1,16,16,8,2,6,15
ENSG00000238164.6,0,14,19,1,15,17
ENSG00000157873.17,148,483,288,52,313,205
ENSG00000225931.3,0,0,1,0,0,0
ENSG00000228037.1,0,0,0,0,0,0
ENSG00000157870.14,872,1509,1303,571,1490,1446
ENSG00000142606.15,13,20,16,8,20,37
ENSG00000237058.1,0,0,0,0,0,0
ENSG00000215912.10,13,6,9,4,4,2
ENSG00000233234.1,0,0,0,0,0,0
ENSG00000231630.1,0,0,0,0,0,1
ENSG00000169717.6,0,0,0,0,0,0
ENSG00000177133.10,6,8,8,10,14,27
ENSG00000142611.16,43,47,26,26,43,111
ENSG00000226286.1,0,0,0,0,0,0
ENSG00000279839.1,0,0,3,1,0,0
ENSG00000272235.1,4,8,12,0,8,4
ENSG00000130762.14,364,308,446,197,326,573
ENSG00000272088.1,6,4,2,3,2,0
ENSG00000162591.15,195,298,234,68,155,184
ENSG00000207776.1,0,0,0,0,0,0
ENSG00000238260.1,7,0,1,3,4,2
ENSG00000158109.14,1312,1958,1649,988,1796,2249
ENSG00000116213.15,715,847,955,390,650,934
ENSG00000078900.14,32,25,22,51,48,101
ENSG00000227589.1,0,0,0,0,0,0
ENSG00000235131.1,0,0,0,0,0,0
ENSG00000227372.10,647,795,789,279,682,816
ENSG00000276189.1,0,0,0,0,0,0
ENSG00000162592.8,1,0,0,0,0,0
ENSG00000235169.7,29,47,25,14,70,63
ENSG00000130764.9,978,1906,1545,1245,2277,2896
ENSG00000266075.2,0,2,0,0,0,0
ENSG00000272153.1,8,4,2,2,1,0
ENSG00000116198.12,1220,1598,1360,913,1490,1868
ENSG00000169598.15,274,292,379,120,270,357
ENSG00000198912.10,574,753,747,422,664,977
ENSG00000236423.5,35,24,26,15,26,27
ENSG00000233304.5,0,0,0,0,0,0
ENSG00000226374.1,0,0,0,0,0,0
ENSG00000229280.1,0,0,0,0,0,0
ENSG00000235054.2,0,0,0,0,0,0
ENSG00000227169.2,0,0,0,0,0,0
ENSG00000232596.1,0,0,0,0,0,0
ENSG00000196581.10,38,79,69,50,103,164
ENSG00000277731.1,0,0,0,0,0,0
ENSG00000231510.1,1,1,0,0,0,0
ENSG00000260972.1,0,0,0,0,0,0
ENSG00000264341.1,0,0,0,0,0,0
ENSG00000236948.1,0,0,0,0,0,0
ENSG00000216045.2,0,0,0,0,0,0
ENSG00000264101.1,0,0,0,0,0,0
ENSG00000131697.17,333,554,507,190,520,630
ENSG00000266687.1,0,0,0,0,0,0
ENSG00000069424.14,292,279,288,189,316,458
ENSG00000116254.17,78,79,67,152,210,386
ENSG00000116251.9,2295,2864,2364,2239,4237,4228
ENSG00000226944.1,2,3,6,1,3,8
ENSG00000158286.12,65,114,82,33,46,116
ENSG00000116237.15,2278,3096,2451,1455,1931,2792
ENSG00000225077.2,22,13,22,6,16,23
ENSG00000173673.7,0,0,4,0,4,0
ENSG00000158292.6,909,1333,1112,687,1494,1896
ENSG00000097021.19,2563,3301,3357,1448,2995,3585
ENSG00000271746.1,0,0,0,0,0,0
ENSG00000069812.11,60,116,74,79,194,200
ENSG00000187017.14,49,19,38,103,110,179
ENSG00000265392.1,0,0,0,0,0,0
ENSG00000231868.1,0,0,2,0,0,0
ENSG00000215788.9,11,13,20,16,18,32
ENSG00000171680.20,320,542,545,161,310,481
ENSG00000162408.10,951,1465,1438,1160,1217,2414
ENSG00000253022.1,0,0,0,0,0,0
ENSG00000229519.2,0,0,0,1,0,0
ENSG00000173662.19,1,9,4,2,6,10
ENSG00000204859.11,345,425,461,217,477,502
ENSG00000162413.16,3467,4390,4934,2131,3883,5333
ENSG00000116273.5,798,1375,1199,621,1377,1597
ENSG00000041988.15,346,388,383,179,340,423
ENSG00000007923.15,1333,1949,1835,1139,2275,2506
ENSG00000228750.5,1,0,1,0,1,0
ENSG00000237436.1,7,8,3,7,2,15
ENSG00000171735.18,777,818,754,615,735,952
ENSG00000227950.1,0,0,0,0,0,0
ENSG00000237365.1,0,0,2,0,0,0
ENSG00000207056.1,0,0,0,0,0,0
ENSG00000280801.1,0,0,0,0,0,0
ENSG00000237402.1,2,0,0,0,0,0
ENSG00000237728.2,0,0,0,0,0,0
ENSG00000225126.1,0,0,0,0,0,0
ENSG00000270171.1,0,0,0,0,0,0
ENSG00000270035.1,0,0,0,0,0,0
ENSG00000269978.1,2,0,0,0,0,0
ENSG00000049245.12,4719,4187,3710,2253,2365,3304
ENSG00000269925.1,10,4,1,1,0,1
ENSG00000049246.14,237,322,325,119,244,284
ENSG00000236266.1,0,0,1,0,0,0
ENSG00000049247.13,0,0,0,0,0,0
ENSG00000049249.8,13,6,17,5,3,5
ENSG00000270330.1,0,0,0,0,0,0
ENSG00000116288.12,3611,4216,3430,1923,3724,3815
ENSG00000200344.1,0,4,1,0,0,0
ENSG00000116285.12,3001,2071,2327,915,914,1483
ENSG00000238290.1,1,0,0,0,1,0
ENSG00000232848.1,0,0,0,1,0,0
ENSG00000229305.1,0,0,0,0,0,0
ENSG00000200975.1,0,0,0,0,0,0
ENSG00000227634.1,0,0,0,0,0,0
ENSG00000233645.1,0,0,0,0,0,0
ENSG00000251977.1,0,0,0,0,0,0
ENSG00000162426.14,132,131,105,101,157,242
ENSG00000252254.1,0,0,0,0,0,0
ENSG00000142599.17,2409,3634,3379,1205,3648,3639
ENSG00000232912.5,0,2,0,0,0,0
ENSG00000221083.1,0,0,0,0,0,0
ENSG00000270282.1,0,0,0,0,0,0
ENSG00000280851.1,0,0,0,0,0,0
ENSG00000234619.1,0,0,1,2,0,0
