"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr16",1445058,1445308,"peak_23",91.4056651335684,"-",1445058,1445308,0,1,250,0,"ENSG00000103249",333,615,1.08396834287821,1.18141568303972e-28,3.04896908722307e-28
"chr16",19706858,19710271,"peak_24",66.8659996471243,"-",19706858,19710271,0,1,3413,0,"ENSG00000103550",71,222,1.84357292129439,3.5401342585667e-21,7.4358122603929e-21
"chr8",1958074,1958324,"peak_25",46.8744754472152,"+",1958074,1958324,0,1,250,0,"ENSG00000104728",53,158,1.77476448998488,4.60124553802597e-15,7.7513412929394e-15
"chr19",29937917,29958007,"peak_26",20.1146920749674,"+",29937917,29958007,0,1,20090,0,"ENSG00000105176",28,71,1.54129645602868,8.44660690278706e-07,8.80793968251856e-07
"chr19",18013590,18013765,"peak_27",81.2935335483316,"+",18013590,18013765,0,1,175,0,"ENSG00000105643",117,314,1.62316017853879,1.4151230027058e-25,3.37448846890928e-25
"chr9",76710613,76710663,"peak_28",22.4564654999144,"-",76710613,76710663,0,1,50,0,"ENSG00000106772",29,77,1.60770979662942,1.57076652508345e-07,1.73752190287915e-07
"chr17",4948291,4950265,"peak_29",63.3201020191132,"+",4948291,4950265,0,1,1974,0,"ENSG00000108515",81,229,1.69825795490491,4.28957540348299e-20,8.68460286896827e-20
"chr4",6300877,6301077,"peak_30",19.3319908787192,"+",6300877,6301077,0,1,200,0,"ENSG00000109501",24,64,1.61394176416841,1.47857874721222e-06,1.51527294699891e-06
"chr11",60937082,60937207,"peak_31",32.0104035042931,"-",60937082,60937207,0,1,125,0,"ENSG00000110446",60,138,1.40053806133159,1.71770614554773e-10,2.31157703874163e-10
"chr6",20402255,20402480,"peak_32",28.8017620360142,"+",20402255,20402480,0,1,225,0,"ENSG00000112242",28,88,1.85098093354464,1.6781440143616e-09,2.13700579167896e-09
"chr3",55481052,55487013,"peak_33",36.9352212171992,"-",55481052,55487013,0,1,5961,0,"ENSG00000114251",60,148,1.50146696668906,5.22688812048161e-12,7.61010268999804e-12
"chr2",20224268,20225413,"peak_34",50.1251582853576,"-",20224268,20225413,0,1,1145,0,"ENSG00000115884",102,231,1.37822786144203,4.6475790912915e-16,8.14373847983606e-16
"chr1",155765184,155765484,"peak_35",22.3294509261438,"-",155765184,155765484,0,1,300,0,"ENSG00000116580",27,74,1.65347011674399,1.72066344889771e-07,1.89742878391572e-07
"chr1",42951629,42951679,"peak_36",143.753618193502,"-",42951629,42951679,0,1,50,0,"ENSG00000117394",120,440,2.07337325863339,1.4691108131341e-44,5.31923207229404e-44
"chr6",127286809,127287759,"peak_37",33.9714364959632,"+",127286809,127287759,0,1,950,0,"ENSG00000118518",63,146,1.41144883122962,4.28353518999858e-11,5.93715816911756e-11
"chr14",74782069,74782319,"peak_38",42.1284299681793,"+",74782069,74782319,0,1,250,0,"ENSG00000119596",59,157,1.61088189377465,1.31565395808016e-13,2.08007459294301e-13
"chr19",58353158,58355006,"peak_39",38.3784083316793,"-",58353158,58355006,0,1,1848,0,"ENSG00000121410.11,ENSG00000174586.10,ENSG00000268230",147,262,1.03265480282204,1.88032494382412e-12,2.79864560161982e-12
"chr12",57128492,57128592,"peak_40",18.0379698544057,"+",57128492,57128592,0,1,100,0,"ENSG00000123384",20,56,1.68433109697805,3.70031533888808e-06,3.71560905799901e-06
"chr20",50111509,50114970,"peak_41",105.722982536884,"-",50111509,50114970,0,1,3461,0,"ENSG00000124208.16,ENSG00000244687",346,664,1.13931531183981,5.21610071764545e-33,1.49351994030874e-32
"chr17",39409801,39409951,"peak_42",Inf,"-",39409801,39409951,0,1,150,0,"ENSG00000125686",2177,6698,1.82029304513258,0,0
"chr20",35507814,35508122,"peak_43",186.302843760554,"+",35507814,35508122,0,1,308,0,"ENSG00000126001",639,1213,1.12359580703219,1.87168655695406e-57,8.26524536222944e-57
"chr14",64741736,64741861,"peak_44",24.3856570227167,"+",64741736,64741861,0,1,125,0,"ENSG00000126822",64,127,1.1875888889938,3.93886266152185e-08,4.56232030329789e-08
"chr7",108573188,108573338,"peak_45",19.1576107349873,"+",108573188,108573338,0,1,150,0,"ENSG00000128590",51,99,1.15583550248714,1.67476289068716e-06,1.70995437819898e-06
"chr19",18363455,18363755,"peak_46",94.8065768443848,"+",18363455,18363755,0,1,300,0,"ENSG00000130517",260,531,1.22910435495777,1.08950446871343e-29,2.88653337703302e-29
"chr5",180353232,180353307,"peak_47",38.0760193705152,"-",180353232,180353307,0,1,75,0,"ENSG00000131459",51,138,1.63500331927066,2.32734848982115e-12,3.45124709421393e-12
"chr17",1494945,1494995,"peak_48",216.040836559463,"-",1494945,1494995,0,1,50,0,"ENSG00000132376",136,605,2.35223262218009,1.84839101378384e-66,9.23055697428129e-66
"chr20",57407797,57408272,"peak_49",66.9434089893318,"+",57407797,57408272,0,1,475,0,"ENSG00000132819",226,426,1.11343478163515,3.35132296434936e-21,7.0473506709926e-21
"chr11",9741912,9750101,"peak_50",Inf,"+",9741912,9750101,0,1,8189,0,"ENSG00000133789",5451,10862,1.19360101539998,0,0
"chr1",233258181,233258606,"peak_51",18.7583907032626,"-",233258181,233258606,0,1,425,0,"ENSG00000135749.18,ENSG00000251508",30,71,1.44176078352366,2.22351979293908e-06,2.25507882986662e-06
"chr6",3271836,3272011,"peak_52",27.0071949178198,"-",3271836,3272011,0,1,175,0,"ENSG00000137266",65,134,1.24262557640876,6.04900594553178e-09,7.41351603060507e-09
"chr4",133151764,133152189,"peak_53",354.076692214915,"+",133151764,133152189,0,1,425,0,"ENSG00000138650",509,1391,1.64928895402947,3.19079739743275e-108,2.58401409235429e-107
"chr12",113186779,113187079,"peak_54",27.4543249419213,"+",113186779,113187079,0,1,300,0,"ENSG00000139405",80,154,1.14376263089613,4.39591475273379e-09,5.43781817299732e-09
"chr15",40458748,40459623,"peak_55",164.455840683364,"+",40458748,40459623,0,1,875,0,"ENSG00000140320",364,814,1.35999444930695,7.74068547929617e-51,3.11787709952198e-50
"chr18",23520308,23524149,"peak_56",681.477549312378,"+",23520308,23524149,0,1,3841,0,"ENSG00000141452",957,2652,1.66939403041997,4.43932113090715e-207,7.15840532358778e-206
"chr1",8358243,8359915,"peak_57",118.708871190407,"-",8358243,8359915,0,1,1672,0,"ENSG00000142599",221,530,1.46085011138757,5.90322823482472e-37,1.84106456951305e-36
"chr1",150579372,150579672,"peak_58",32.3283435762347,"-",150579372,150579672,0,1,300,0,"ENSG00000143384.12,ENSG00000203804",92,180,1.16719531412016,1.37109926774931e-10,1.85438059250155e-10
"chr2",19351509,19351834,"peak_59",27.2733173043046,"-",19351509,19351834,0,1,325,0,"ENSG00000143867",63,132,1.26601839667178,5.00172549613488e-09,6.16472077087665e-09
"chr3",37323943,37323993,"peak_60",123.444866176535,"+",37323943,37323993,0,1,50,0,"ENSG00000144674",93,363,2.16357107859725,2.14932261215854e-38,6.90863852644654e-38
"chr4",156762728,156763128,"peak_61",52.0887094685336,"-",156762728,156763128,0,1,400,0,"ENSG00000145431",76,200,1.59483285285537,1.16583988550783e-16,2.08802654024422e-16
"chr6",78940816,78940916,"peak_62",62.7397017842954,"-",78940816,78940916,0,1,100,0,"ENSG00000146247",61,200,1.91202303445446,6.46037139562997e-20,1.29857741083974e-19
"chr8",8785878,8785953,"peak_63",80.5605442591451,"-",8785878,8785953,0,1,75,0,"ENSG00000147324",56,228,2.22443926968328,2.36474389600946e-25,5.60866771430686e-25
"chr9",129634803,129634953,"peak_64",30.6308462357117,"-",129634803,129634953,0,1,150,0,"ENSG00000148331",15,74,2.50146694883056,4.58232624171068e-10,6.01445791692929e-10
"chr11",13388950,13389025,"peak_65",210.565029080523,"-",13388950,13389025,0,1,75,0,"ENSG00000148925",586,1200,1.23296593027481,8.39484261231287e-65,4.1078086861257e-64
"chr11",65122202,65122277,"peak_66",223.622788530851,"-",65122202,65122277,0,1,75,0,"ENSG00000149806.10,ENSG00000162298.16,ENSG00000277547",289,831,1.72268309412161,9.28360221785453e-69,4.81762440475847e-68
"chr12",113358565,113358615,"peak_67",87.4842406132477,"+",113358565,113358615,0,1,50,0,"ENSG00000151176",152,374,1.49787108389715,1.84606591374754e-27,4.61976014157903e-27
"chr2",131520409,131520984,"peak_68",72.2222088074679,"+",131520409,131520984,0,1,575,0,"ENSG00000152117",75,238,1.86490324326198,8.21287933117353e-23,1.81530162260071e-22
"chr16",4474887,4479560,"peak_69",33.3900502287522,"-",4474887,4479560,0,1,4673,0,"ENSG00000153406",41,115,1.68684226549742,6.46302511374131e-11,8.88368855096719e-11
"chr5",154815040,154815940,"peak_70",152.812912228552,"+",154815040,154815940,0,1,900,0,"ENSG00000155506",276,673,1.48484235085456,2.62180483426329e-47,9.97079286956849e-47
"chr16",18808902,18809602,"peak_71",Inf,"-",18808902,18809602,0,1,700,0,"ENSG00000157106",1718,5515,1.88153492766376,0,0
"chr15",88874571,88874871,"peak_72",27.6176606005746,"+",88874571,88874871,0,1,300,0,"ENSG00000157766",54,121,1.36287994553075,3.90837895433194e-09,4.85574363055456e-09
"chr1",204411339,204411389,"peak_73",46.9688503503829,"-",204411339,204411389,0,1,50,0,"ENSG00000158615",50,154,1.82183454966852,4.30490470212942e-15,7.2605109155317e-15
"chr17",58308600,58308650,"peak_74",18.6866229771695,"-",58308600,58308650,0,1,50,0,"ENSG00000005379",22,60,1.64636324490367,2.34066709781588e-06,2.37009615760365e-06
"chr7",105014178,105014328,"peak_75",39.4519133943521,"+",105014178,105014328,0,1,150,0,"ENSG00000005483",44,131,1.77289559282251,8.77784445391611e-13,1.32981332991826e-12
"chr7",105107469,105107719,"peak_76",43.4201279680071,"+",105107469,105107719,0,1,250,0,"ENSG00000005483",83,192,1.40882724455794,5.2790439784763e-14,8.49648052050889e-14
"chr7",105112153,105113403,"peak_77",547.733019776297,"+",105112153,105113403,0,1,1250,0,"ENSG00000005483",542,1814,1.94171379239935,1.02939796799222e-166,1.30596468054157e-165
"chr13",77098493,77098768,"peak_78",46.5662015273192,"-",77098493,77098768,0,1,275,0,"ENSG00000005810",65,174,1.61947986966159,5.72305764084988e-15,9.59790741264021e-15
"chr13",77045079,77045204,"peak_79",26.4781371142049,"-",77045079,77045204,0,1,125,0,"ENSG00000005810",13,63,2.4757443713246,8.83724648654537e-09,1.06976035570812e-08
"chr13",77027063,77027188,"peak_80",45.1612504390915,"-",77027063,77027188,0,1,125,0,"ENSG00000005812",117,240,1.23543003219831,1.54306454665351e-14,2.54161038379302e-14
"chr13",77007261,77007661,"peak_81",92.5591878137121,"-",77007261,77007661,0,1,400,0,"ENSG00000005812",109,325,1.77501573363137,5.25971729718121e-29,1.37059168825546e-28
"chr13",77000457,77000682,"peak_82",35.5389807743226,"-",77000457,77000682,0,1,225,0,"ENSG00000005812",19,89,2.42671011761808,1.40836139163392e-11,2.00309142412408e-11
"chr17",50055967,50056393,"peak_83",445.069369932396,"+",50055967,50056393,0,1,426,0,"ENSG00000005884",676,1800,1.61180584516112,1.01825789291562e-135,1.04898553392445e-134
"chr17",50089379,50090229,"peak_84",Inf,"+",50089379,50090229,0,1,850,0,"ENSG00000005884",2047,7455,2.06360132696994,0,0
"chrX",24210343,24210418,"peak_85",25.9976554582972,"+",24210343,24210418,0,1,75,0,"ENSG00000005889",19,70,2.0802597364465,1.24414144385227e-08,1.49253969443128e-08
"chrX",24210618,24210668,"peak_86",22.932321348968,"+",24210618,24210668,0,1,50,0,"ENSG00000005889",9,51,2.70140438054105,1.11538821723778e-07,1.24934793627441e-07
"chrX",24210743,24211043,"peak_87",50.3000425264458,"+",24210743,24211043,0,1,300,0,"ENSG00000005889",18,120,2.93586974263164,4.10611730864619e-16,7.21403784598475e-16
"chr16",19503463,19503906,"peak_88",58.7289105033823,"-",19503463,19503906,0,1,443,0,"ENSG00000006007",151,313,1.25051824887155,1.08421428165454e-18,2.09332338856665e-18
"chr19",18588709,18589153,"peak_89",158.623860152268,"+",18588709,18589153,0,1,444,0,"ENSG00000006015",260,663,1.54940136165581,4.53734272553808e-49,1.77606994925265e-48
"chr19",18589353,18589428,"peak_90",37.630428996252,"+",18589353,18589428,0,1,75,0,"ENSG00000006015",124,232,1.10268883981159,3.19179722561881e-12,4.70015437497176e-12
"chr17",45286692,45286967,"peak_91",45.8492054442588,"-",45286692,45286967,0,1,275,0,"ENSG00000006062",53,156,1.75638596133725,9.49822262683034e-15,1.57766170500576e-14
"chr17",45264420,45264470,"peak_92",21.231694149149,"-",45264420,45264470,0,1,50,0,"ENSG00000006062",36,84,1.42129666549966,3.79736869980996e-07,4.06090848339299e-07
"chr11",60924462,60924687,"peak_93",55.9905850300887,"+",60924462,60924687,0,1,225,0,"ENSG00000006118",114,259,1.38282242851267,7.45435461355676e-18,1.39686498523997e-17
"chr11",60936238,60936388,"peak_94",55.1654698680744,"+",60936238,60936388,0,1,150,0,"ENSG00000006118",165,323,1.16797227826958,1.33221507477411e-17,2.47479280552851e-17
"chr11",60936413,60937159,"peak_95",257.97845733872,"+",60936413,60937159,0,1,746,0,"ENSG00000006118",393,1042,1.60565816184014,3.69989641868747e-79,2.19152336835462e-78
"chr17",35587247,35587447,"peak_96",53.6827132477422,"+",35587247,35587447,0,1,200,0,"ENSG00000006125",81,210,1.57329968752697,3.78973283400109e-17,6.91660642559583e-17
"chr16",3283674,3284024,"peak_97",63.2067521407143,"+",3283674,3284024,0,1,350,0,"ENSG00000006194.9,ENSG00000281005",106,263,1.50990269169959,4.64857086092312e-20,9.39445687504178e-20
"chr16",3289452,3289852,"peak_98",122.928707327105,"+",3289452,3289852,0,1,400,0,"ENSG00000006194.9,ENSG00000281005",124,405,1.90648592905899,3.08536014999744e-38,9.88033719387361e-38
"chr16",3290127,3290402,"peak_99",46.2811401501654,"+",3290127,3290402,0,1,275,0,"ENSG00000006194.9,ENSG00000281005",72,183,1.54467901851759,6.99980373440768e-15,1.1694686422517e-14
"chr16",3290427,3290602,"peak_100",32.2113004144416,"+",3290427,3290602,0,1,175,0,"ENSG00000006194.9,ENSG00000281005",50,125,1.52083230546516,1.49000586402842e-10,2.01109402592058e-10
"chr16",3290627,3290677,"peak_101",25.8098613264194,"+",3290627,3290677,0,1,50,0,"ENSG00000006194.9,ENSG00000281005",25,78,1.84045027344788,1.42258436765619e-08,1.70003380286312e-08
"chr16",3290927,3291202,"peak_102",55.1559295010004,"+",3290927,3291202,0,1,275,0,"ENSG00000006194.9,ENSG00000281005",107,248,1.41163348229395,1.34122494477956e-17,2.4912125407813e-17
"chr16",3018519,3020394,"peak_103",137.311250098553,"+",3018519,3020394,0,1,1875,0,"ENSG00000006327",522,955,1.0703550237671,1.32553530576301e-42,4.62588655784233e-42
"chr7",39623532,39623682,"peak_104",48.311621661551,"+",39623532,39623682,0,1,150,0,"ENSG00000006451",147,285,1.15404990839336,1.66977043054483e-15,2.86254775562178e-15
"chr7",98307804,98307879,"peak_105",23.7247333402494,"-",98307804,98307879,0,1,75,0,"ENSG00000006453",48,105,1.32818723929588,6.32322092084062e-08,7.21345995954717e-08
"chr11",68008627,68008677,"peak_106",33.2462502371742,"+",68008627,68008677,0,1,50,0,"ENSG00000006534",29,98,1.95563307700156,7.16062244896596e-11,9.81479957109326e-11
"chr11",68028031,68028356,"peak_107",225.054150716465,"+",68028031,68028356,0,1,325,0,"ENSG00000006534",585,1230,1.27105387984818,3.41767173060113e-69,1.78628185073405e-68
"chr11",68028581,68028831,"peak_108",130.346300038787,"+",68028581,68028831,0,1,250,0,"ENSG00000006534",331,699,1.27736534715709,1.72533962802935e-40,5.7790155693437e-40
"chr17",14206955,14207130,"peak_109",31.0668906827233,"+",14206955,14207130,0,1,175,0,"ENSG00000006695",48,120,1.52083230883441,3.36022722912905e-10,4.44563734970178e-10
"chr19",39385876,39386772,"peak_110",Inf,"-",39385876,39386772,0,1,896,0,"ENSG00000006712",1500,5140,1.97570993807259,0,0
"chr7",38725287,38725512,"peak_111",40.4137166495588,"-",38725287,38725512,0,1,225,0,"ENSG00000006715",29,112,2.14827814272928,4.43969792274318e-13,6.82745823608264e-13
"chr17",12992865,12992915,"peak_112",75.7435289440275,"-",12992865,12992915,0,1,50,0,"ENSG00000006744",297,534,1.04528092477017,6.9314879754092e-24,1.58097794112877e-23
"chr17",12992390,12992765,"peak_113",175.736530320972,"-",12992390,12992765,0,1,375,0,"ENSG00000006744",485,995,1.2356158767444,2.97124606448376e-54,1.25323651278876e-53
"chrX",2907194,2907444,"peak_114",44.7858098866812,"-",2907194,2907444,0,1,250,0,"ENSG00000006756",38,133,2.00625913117188,2.01257508345125e-14,3.29706754230938e-14
"chr12",1786025,1786375,"peak_115",144.101679051494,"+",1786025,1786375,0,1,350,0,"ENSG00000006831",249,619,1.51269778353499,1.15304456340343e-44,4.17899816030128e-44
"chr12",1787800,1788025,"peak_116",75.3062216580319,"+",1787800,1788025,0,1,225,0,"ENSG00000006831",242,465,1.14112778946501,9.42393552816054e-24,2.14076216602768e-23
"chr5",134206038,134302671,"peak_117",459.268055045445,"-",134206038,134302671,0,1,96633,0,"ENSG00000006837.11,ENSG00000113575.9,ENSG00000273345",842,2054,1.48544813026433,5.26227966997265e-140,5.57878187266846e-139
"chr19",45090284,45090909,"peak_118",147.891965370709,"+",45090284,45090909,0,1,625,0,"ENSG00000007047.14,ENSG00000104866.10,ENSG00000142252",191,547,1.71687231941809,8.16621080616084e-46,3.02052410356271e-45
"chr19",45302880,45303130,"peak_119",68.3917601271538,"+",45302880,45303130,0,1,250,0,"ENSG00000007047.14,ENSG00000142252",159,344,1.31228593713998,1.20928001501909e-21,2.58243111323371e-21
"chr19",17933015,17935162,"peak_120",131.5432204085,"+",17933015,17935162,0,1,2147,0,"ENSG00000007080",104,394,2.1205162481956,7.47241602832982e-41,2.52083796447498e-40
"chr19",17936321,17936671,"peak_121",524.447528890991,"+",17936321,17936671,0,1,350,0,"ENSG00000007080",1023,2429,1.44646042926276,1.10560951663069e-159,1.33525020082234e-158
"chr19",17936896,17943299,"peak_122",643.995031287271,"+",17936896,17943299,0,1,6403,0,"ENSG00000007080",1628,3474,1.29240113394443,8.99619260394337e-196,1.37460691391701e-194
"chr17",2593234,2593924,"peak_123",339.962793092902,"+",2593234,2593924,0,1,690,0,"ENSG00000007168.12,ENSG00000239884",628,1525,1.47887687041561,5.85840812653634e-104,4.58143858693778e-103
"chr17",2685207,2685382,"peak_124",34.7723999362268,"+",2685207,2685382,0,1,175,0,"ENSG00000007168.12,ENSG00000239884",98,193,1.17665136226112,2.42704298838703e-11,3.40772545190886e-11
"chr17",28635295,28635545,"peak_125",109.571130438582,"-",28635295,28635545,0,1,250,0,"ENSG00000007202",317,636,1.20344803561717,3.53511805933403e-34,1.03705807910872e-33
"chr17",28634620,28635220,"peak_126",229.94566614477,"-",28634620,28635220,0,1,600,0,"ENSG00000007202",521,1157,1.34993768307935,1.12748471724946e-70,6.0180683717852e-70
"chr17",28614864,28615064,"peak_127",134.301089178374,"-",28614864,28615064,0,1,200,0,"ENSG00000007202",423,825,1.16264055821291,1.08275193329088e-41,3.72686539116438e-41
"chr17",9917108,9918042,"peak_128",53.2541445770282,"-",9917108,9918042,0,1,934,0,"ENSG00000007237",113,252,1.35600511711273,5.12102797841726e-17,9.30904412537578e-17
"chr17",63928889,63929014,"peak_129",23.9513961871222,"-",63928889,63929014,0,1,125,0,"ENSG00000007312",24,73,1.80376630764462,5.37470380356848e-08,6.16469095480508e-08
"chr1",112619701,112619989,"peak_130",25.8524134195081,"-",112619701,112619989,0,1,288,0,"ENSG00000007341",53,116,1.32896475397643,1.38010583544768e-08,1.65062379088619e-08
"chr16",785523,786223,"peak_131",Inf,"-",785523,786223,0,1,700,0,"ENSG00000007376",659,3348,2.54385324560182,0,0
"chr8",142665784,142666434,"peak_132",34.477481267856,"-",142665784,142666434,0,1,650,0,"ENSG00000234616",57,139,1.48495525986949,2.99101421539289e-11,4.18065147356239e-11
"chr9",136114980,136115430,"peak_133",107.101547810659,"-",136114980,136115430,0,1,450,0,"ENSG00000238227",330,647,1.17020379715622,1.98483917937603e-33,5.74409384906976e-33
"chr5",180830956,180831106,"peak_134",607.106833761878,"+",180830956,180831106,0,1,150,0,"ENSG00000245060",396,1731,2.32693748750586,1.21619234715463e-184,1.74836645409005e-183
"chr5",10652685,10652735,"peak_135",49.3056231464789,"-",10652685,10652735,0,1,50,0,"ENSG00000251196",150,291,1.15496079546523,8.28602745493878e-16,1.43723729427228e-15
"chr11",66480362,66480812,"peak_136",963.483389266983,"+",66480362,66480812,0,1,450,0,"ENSG00000254986.7,ENSG00000256349",1283,3655,1.70925431700704,3.82679265860575e-292,9.17486128034473e-291
"chr14",34874667,34874842,"peak_137",91.1522308079299,"+",34874667,34874842,0,1,175,0,"ENSG00000258738",205,452,1.33960298851437,1.41270919380844e-28,3.63449733818313e-28
"chr15",99130006,99130181,"peak_138",109.131817448607,"-",99130006,99130181,0,1,175,0,"ENSG00000261054",196,477,1.48203973790568,4.80215534705544e-34,1.40620768368877e-33
"chr17",58089181,58089481,"peak_139",131.971123651251,"+",58089181,58089481,0,1,300,0,"ENSG00000264364",99,388,2.16946037055727,5.53270262813502e-41,1.87384308109489e-40
"chr19",13153070,13153120,"peak_140",53.276185221771,"-",13153070,13153120,0,1,50,0,"ENSG00000267598",62,183,1.76040771373628,5.04149973198527e-17,9.16790688537291e-17
"chr5",141100741,141172461,"peak_141",32.3816129906902,"-",141100741,141172461,0,1,71720,0,"ENSG00000272154",23,88,2.13477388759109,1.31968024977152e-10,1.78715895586394e-10
"chr2",55617451,55617701,"peak_142",48.0090899904116,"-",55617451,55617701,0,1,250,0,"ENSG00000275052",82,200,1.48520835926203,2.0680579689114e-15,3.53039946279675e-15
"chr1",31655759,31656108,"peak_143",59.9239246392125,"-",31655759,31656108,0,1,349,0,"ENSG00000084636",223,406,1.06334014218443,4.66916731114735e-19,9.14326328514172e-19
"chrX",130015081,130015281,"peak_144",23.4102504512152,"+",130015081,130015281,0,1,200,0,"ENSG00000085185",86,152,1.02056694160189,7.91503354208535e-08,8.97041237311291e-08
"chr16",3141287,3141937,"peak_145",83.9537514126348,"+",3141287,3141937,0,1,650,0,"ENSG00000085644",256,502,1.17044767223004,2.19581651264682e-26,5.3382950808627e-26
"chr1",52393486,52393661,"peak_146",52.7101671010562,"-",52393486,52393661,0,1,175,0,"ENSG00000085840",98,231,1.43594336065327,7.51480679937471e-17,1.35724617413561e-16
"chr2",233476669,233476719,"peak_147",20.3304097303972,"-",233476669,233476719,0,1,50,0,"ENSG00000085982",19,59,1.83361979305099,7.24074267026618e-07,7.5846727439257e-07
"chr7",6058232,6059230,"peak_148",46.325239215809,"-",6058232,6059230,0,1,998,0,"ENSG00000086232",38,136,2.03843953535849,6.78518621179045e-15,1.13426214918887e-14
"chr10",13317448,13317748,"peak_149",43.3383112746602,"-",13317448,13317748,0,1,300,0,"ENSG00000086475",157,286,1.06415472983604,5.59201077489982e-14,8.9922494280987e-14
"chr19",48873339,48873789,"peak_150",91.9342072372372,"+",48873339,48873789,0,1,450,0,"ENSG00000087074",63,260,2.24399206003059,8.15643476397856e-29,2.11371288096916e-28
"chr19",48954814,48955014,"peak_151",38.519640449522,"+",48954814,48955014,0,1,200,0,"ENSG00000087088",41,125,1.80713649354774,1.70134562049206e-12,2.53765630921035e-12
