"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr22",29766886,29767011,"peak_20",161.704432282751,"-",29766886,29767011,0,1,125,0,"ENSG00000100319",508,1340,1.1137354569965,5.74422391602574e-50,2.09949793142845e-49
"chr14",60246001,60249325,"peak_21",225.241267112697,"+",60246001,60249325,0,1,3324,0,"ENSG00000100614",576,1642,1.22571626530736,3.29629952960054e-69,1.56899781113518e-68
"chr13",44540016,44573470,"peak_22",22.0376067985282,"-",44540016,44573470,0,1,33454,0,"ENSG00000102804",16,78,1.99980527139301,2.20029422251147e-07,2.32284013311382e-07
"chr19",49513263,49513313,"peak_23",124.680792449663,"+",49513263,49513313,0,1,50,0,"ENSG00000104870",153,603,1.69302924830543,9.8097907639303e-39,2.93319941357398e-38
"chr19",3619207,3620825,"peak_24",45.6904703357897,"-",3619207,3620825,0,1,1618,0,"ENSG00000105298",135,356,1.1133207488538,1.13097352771214e-14,1.7611563497392e-14
"chr7",10982889,10983089,"peak_25",43.2144484481388,"+",10982889,10983089,0,1,200,0,"ENSG00000106443",57,210,1.59575847492173,6.50798162999825e-14,9.79839111868475e-14
"chr9",38016051,38068023,"peak_26",110.020459127519,"-",38016051,38068023,0,1,51972,0,"ENSG00000107338.10,ENSG00000107371.14,ENSG00000122696.14,ENSG00000175768.13,ENSG00000255872.3,ENSG00000256966",217,682,1.36647958242104,2.776955860163e-34,7.5952428737502e-34
"chr10",79312965,79313840,"peak_27",298.755598883844,"+",79312965,79313840,0,1,875,0,"ENSG00000108175",344,1416,1.75574366132734,1.92305000762749e-91,1.16306333067161e-90
"chr17",50184775,50185025,"peak_28",28.4316423113509,"-",50184775,50185025,0,1,250,0,"ENSG00000108821",110,261,0.960949215518315,2.32226025287447e-09,2.76199468359044e-09
"chr11",88337648,88355574,"peak_29",132.922053028212,"-",88337648,88355574,0,1,17926,0,"ENSG00000109861",188,690,1.59026659010677,3.09074225855825e-41,9.69337363842985e-41
"chr12",49642377,49642652,"peak_30",164.340449929028,"+",49642377,49642652,0,1,275,0,"ENSG00000110844",174,746,1.81449121568233,9.14332716557316e-51,3.37749776609389e-50
"chr12",120469553,120469748,"peak_31",62.960633232878,"-",120469553,120469748,0,1,195,0,"ENSG00000111786",111,362,1.41983294332958,5.9046818781283e-20,1.11419409101656e-19
"chr6",41921498,41921648,"peak_32",249.776671887895,"+",41921498,41921648,0,1,150,0,"ENSG00000112578",528,1625,1.33623273998487,1.25036255710994e-76,6.45252275281761e-76
"chr5",33446090,33446140,"peak_33",129.581762992252,"+",33446090,33446140,0,1,50,0,"ENSG00000113407",112,539,1.98118945268915,3.18701439245259e-40,9.81753477586108e-40
"chr3",196939376,196941530,"peak_34",26.7193618877345,"-",196939376,196941530,0,1,2154,0,"ENSG00000114503",71,190,1.13451145490905,7.85905911252196e-09,9.05045903117555e-09
"chr2",177231170,177231345,"peak_35",23.8824286849567,"-",177231170,177231345,0,1,175,0,"ENSG00000116044.16,ENSG00000213963",22,94,1.80956028443303,5.9195808315441e-08,6.46654935366406e-08
"chr1",94530347,94530472,"peak_36",30.5778191472255,"-",94530347,94530472,0,1,125,0,"ENSG00000117525",53,169,1.38736196800072,5.03502936190865e-10,6.2396357068783e-10
"chr16",5084983,5085033,"peak_37",36.3752981697523,"-",5084983,5085033,0,1,50,0,"ENSG00000118894",27,136,2.04697835479486,8.23269094958622e-12,1.12187417188697e-11
"chr10",32269125,32271743,"peak_38",122.490838195313,"-",32269125,32271743,0,1,2618,0,"ENSG00000120616",61,431,2.5352096573162,4.54180264931327e-38,1.33839254591418e-37
"chr3",113721657,113721757,"peak_39",31.1281534340447,"-",113721657,113721757,0,1,100,0,"ENSG00000121579",44,154,1.52175792181257,3.40225138192315e-10,4.26080939514888e-10
"chr10",72007874,72008949,"peak_40",22.1931930927605,"+",72007874,72008949,0,1,1075,0,"ENSG00000122863",19,84,1.85879296785192,1.97128896562963e-07,2.0853702784978e-07
"chr2",219540097,219540472,"peak_41",33.0705012362969,"-",219540097,219540472,0,1,375,0,"ENSG00000123989",80,224,1.19982978030203,8.55636812791507e-11,1.10863135197673e-10
"chr6",39906267,39906517,"peak_42",32.1347755623289,"-",39906267,39906517,0,1,250,0,"ENSG00000124615.20,ENSG00000235033",85,230,1.1505020639678,1.66609249127836e-10,2.1206483151895e-10
"chr2",113201454,113201829,"peak_43",215.600212016751,"+",113201454,113201829,0,1,375,0,"ENSG00000125637",391,1284,1.42980755378765,2.73861202077966e-66,1.25276355760723e-65
"chr9",131197694,131197969,"peak_44",Inf,"+",131197694,131197969,0,1,275,0,"ENSG00000126883",1040,5444,2.10248638111095,0,0
"chr7",92096935,92097110,"peak_45",101.453066077155,"+",92096935,92097110,0,1,175,0,"ENSG00000127914",267,747,1.19867137967041,1.1129154942159e-31,2.88127000894162e-31
"chr15",40936555,40936905,"peak_46",62.2478930422875,"+",40936555,40936905,0,1,350,0,"ENSG00000128917",127,389,1.32934457349421,9.75238577757169e-20,1.8260683423518e-19
"chr19",11442393,11445541,"peak_47",40.0347457158649,"+",11442393,11445541,0,1,3148,0,"ENSG00000130175",67,220,1.42967348531105,6.15588625766924e-13,8.8785219096768e-13
"chr9",130902937,130903262,"peak_48",43.8197826538237,"-",130902937,130903262,0,1,325,0,"ENSG00000130720",126,335,1.12514028118709,4.24202874902986e-14,6.44066955364429e-14
"chr16",89651645,89653824,"peak_49",22.032969624159,"-",89651645,89653824,0,1,2179,0,"ENSG00000131165",9,66,2.58887202917736,2.20805060866112e-07,2.33031832078669e-07
"chr11",6477007,6477207,"peak_50",86.6831039895876,"-",6477007,6477207,0,1,200,0,"ENSG00000132254",196,580,1.27960213740142,3.47705741421453e-27,8.04980911133777e-27
"chr11",68936772,68937022,"peak_51",55.7498313951331,"+",68936772,68937022,0,1,250,0,"ENSG00000132740",19,180,2.95832853280282,9.41656473727314e-18,1.65054928525815e-17
"chr10",5937368,5937568,"peak_52",22.6706388447386,"+",5937368,5937568,0,1,200,0,"ENSG00000134452",5,66,3.43686833871276,1.40398378537044e-07,1.49781331460524e-07
"chr12",109052918,109053962,"peak_53",74.2115956336366,"+",109052918,109053962,0,1,1044,0,"ENSG00000135093",214,576,1.14286090378177,2.18425733578506e-23,4.57176278619907e-23
"chr16",66724706,66725860,"peak_54",Inf,"-",66724706,66725860,0,1,1154,0,"ENSG00000135720",3350,10721,1.39260931212909,0,0
"chr13",80336950,80337650,"peak_55",21.042334000136,"-",80336950,80337650,0,1,700,0,"ENSG00000136158",33,107,1.41147590502112,4.47508637876005e-07,4.63048292615183e-07
"chr8",119422995,119423295,"peak_56",49.9489537820517,"+",119422995,119423295,0,1,300,0,"ENSG00000136999",88,285,1.40978943023331,5.60228703094966e-16,9.20167011626819e-16
"chr15",41823737,41824484,"peak_57",239.527652625462,"+",41823737,41824484,0,1,747,0,"ENSG00000137802",378,1324,1.52284784704252,1.57712857462419e-73,7.85220752065857e-73
"chr10",70760675,70761025,"peak_58",123.820951087725,"+",70760675,70761025,0,1,350,0,"ENSG00000138316",298,865,1.25179067601386,1.78953930050811e-38,5.32328393040797e-38
"chr13",108218616,108229205,"peak_59",670.111196718785,"+",108218616,108229205,0,1,10589,0,"ENSG00000139826",645,2950,1.90774673920527,1.40620988976401e-203,1.88985880044327e-202
"chr16",4804377,4804452,"peak_60",28.8844447798778,"-",4804377,4804452,0,1,75,0,"ENSG00000140632",64,184,1.237964928868,1.67980080697355e-09,2.01797468193389e-09
"chr16",69131315,69132677,"peak_61",61.4809837526993,"+",69131315,69132677,0,1,1362,0,"ENSG00000141076",79,299,1.63462386872309,1.67316546841119e-19,3.10727526207016e-19
"chr17",42581737,42582087,"peak_62",30.7478159520769,"-",42581737,42582087,0,1,350,0,"ENSG00000141699",50,164,1.4280988054556,4.46335097027639e-10,5.54606681411081e-10
"chr19",7863064,7863824,"peak_63",83.6135623800289,"+",7863064,7863824,0,1,760,0,"ENSG00000142459",64,329,2.07634672014876,2.99265846110994e-26,6.75786760709572e-26
"chr1",151286410,151287435,"peak_64",31.9659794529329,"+",151286410,151287435,0,1,1025,0,"ENSG00000143373",23,117,2.06120578987076,1.87822137853129e-10,2.38386327937433e-10
"chr1",202144618,202144743,"peak_65",54.5620689932702,"-",202144618,202144743,0,1,125,0,"ENSG00000143862",14,176,3.36647957053489,2.17222130604373e-17,3.75993734122947e-17
"chr3",12899167,12899617,"peak_66",154.375562908,"-",12899167,12899617,0,1,450,0,"ENSG00000144711",401,1133,1.21287658377075,9.61267309988113e-48,3.37539783253809e-47
"chr5",68297440,68297665,"peak_67",268.941026335089,"+",68297440,68297665,0,1,225,0,"ENSG00000145675",209,1086,2.09185213636286,2.00048585249568e-82,1.09820649652061e-81
"chr7",45913294,45913819,"peak_68",31.3708322748525,"-",45913294,45913819,0,1,525,0,"ENSG00000146674",59,182,1.33955456812598,2.86250130801211e-10,3.60112748536551e-10
"chr8",144545308,144545633,"peak_69",64.7752779414416,"-",144545308,144545633,0,1,325,0,"ENSG00000147799",68,287,1.79184703558592,1.6474604959139e-20,3.16736681440031e-20
"chr10",72334204,72334679,"peak_70",50.5689049580823,"-",72334204,72334679,0,1,475,0,"ENSG00000148719",51,218,1.8101619562755,3.61987355459493e-16,5.98746185656766e-16
"chr11",62140272,62140740,"peak_71",33.5958763332286,"+",62140272,62140740,0,1,468,0,"ENSG00000149503",82,229,1.19605473454754,5.89530517037712e-11,7.70253167758089e-11
"chr12",106967383,106971561,"peak_72",31.1991080114443,"+",106967383,106971561,0,1,4178,0,"ENSG00000151135",86,229,1.1273419821519,3.23282241076996e-10,4.05632412601906e-10
"chr18",45954936,45955111,"peak_73",58.2694152736054,"-",45954936,45955111,0,1,175,0,"ENSG00000152223",160,436,1.1606591336589,1.60437665128841e-18,2.87844657260808e-18
"chr16",75411871,75411946,"peak_74",234.036184681168,"-",75411871,75411946,0,1,75,0,"ENSG00000153774.9,ENSG00000261717",201,979,1.99851624149023,7.2073609771282e-72,3.53255018390832e-71
"chr3",134951440,134951740,"peak_75",601.48346324768,"+",134951440,134951740,0,1,300,0,"ENSG00000154928",652,2784,1.80861819209479,7.153122001023e-183,8.61857899531954e-182
"chr21",29342464,29342914,"peak_76",Inf,"+",29342464,29342914,0,1,450,0,"ENSG00000156273.16,ENSG00000215533",896,4820,2.1418653535764,0,0
"chr15",59372669,59372869,"peak_77",39.565559408552,"-",59372669,59372869,0,1,200,0,"ENSG00000157483",37,163,1.85367778903518,8.58740940215645e-13,1.229079069066e-12
"chr1",161229158,161229308,"peak_78",38.7934359027578,"+",161229158,161229308,0,1,150,0,"ENSG00000158882.15,ENSG00000284035",45,176,1.68198151253837,1.48305403744935e-12,2.09899864585273e-12
"chr19",46920874,46921024,"peak_79",480.932868537603,"+",46920874,46921024,0,1,150,0,"ENSG00000160007",369,1941,2.1095102587009,1.74020159717591e-146,1.67795639042933e-145
"chr11",116857792,116858492,"peak_80",34.3924537122657,"-",116857792,116858492,0,1,700,0,"ENSG00000160584",11,106,2.98289172103587,3.35304110402767e-11,4.4344504664892e-11
"chr7",102446893,102448043,"peak_81",58.5097701538785,"+",102446893,102448043,0,1,1150,0,"ENSG00000160991",65,265,1.74188369168177,1.35429536773228e-18,2.43671167579514e-18
"chr13",77098470,77098770,"peak_82",58.8933098587765,"-",77098470,77098770,0,1,300,0,"ENSG00000005810",116,360,1.34827502213211,1.0343666559693e-18,1.8678723296117e-18
"chr13",77096457,77097545,"peak_83",48.4771637331005,"-",77096457,77097545,0,1,1088,0,"ENSG00000005810",103,308,1.29468894390618,1.58132827508513e-15,2.55222883862314e-15
"chr13",77045056,77045281,"peak_84",41.3335293888389,"-",77045056,77045281,0,1,225,0,"ENSG00000005810",42,177,1.7896911191682,2.45841919807916e-13,3.60884165786469e-13
"chr13",77027019,77027194,"peak_85",60.896165366548,"-",77027019,77027194,0,1,175,0,"ENSG00000005812",102,340,1.45136852203713,2.52631494390141e-19,4.66044732561548e-19
"chr13",77007242,77007592,"peak_86",114.20661545721,"-",77007242,77007592,0,1,350,0,"ENSG00000005812",51,393,2.66036310225255,1.4881541181587e-35,4.17237220987595e-35
"chr13",77000507,77000707,"peak_87",43.79544035624,"-",77000507,77000707,0,1,200,0,"ENSG00000005812",21,146,2.51191012805882,4.31562909015709e-14,6.55026362944645e-14
"chr17",50055967,50056368,"peak_88",575.447199973858,"+",50055967,50056368,0,1,401,0,"ENSG00000005884",718,2840,1.69823802962244,5.12803322553823e-175,5.93105412129029e-174
"chr17",50089379,50090229,"peak_89",Inf,"+",50089379,50090229,0,1,850,0,"ENSG00000005884",2093,13895,2.44532445344951,0,0
"chrX",24210443,24210543,"peak_90",25.282788855988,"+",24210443,24210543,0,1,100,0,"ENSG00000005889",14,83,2.28208752704529,2.18897110716301e-08,2.44975233509819e-08
"chrX",24210843,24211018,"peak_91",35.7440559111081,"+",24210843,24211018,0,1,175,0,"ENSG00000005889",17,117,2.4973048732393,1.28757546170296e-11,1.73766880270343e-11
"chrX",24211193,24211243,"peak_92",21.4604524657401,"+",24211193,24211243,0,1,50,0,"ENSG00000005889",13,71,2.1637104337227,3.32214348004265e-07,3.46545359176925e-07
"chr16",19504935,19505035,"peak_93",24.2212887926755,"-",19504935,19505035,0,1,100,0,"ENSG00000006007",21,93,1.86124443893087,4.65162791254544e-08,5.11287929210135e-08
"chr16",19503392,19503910,"peak_94",71.1917175271482,"-",19503392,19503910,0,1,518,0,"ENSG00000006007",129,417,1.40707923102642,1.81955315812473e-22,3.7081524575638e-22
"chr19",18588734,18589153,"peak_95",85.3561221988116,"+",18588734,18589153,0,1,419,0,"ENSG00000006015",141,477,1.472697010243,8.80185195441837e-27,2.01951416924029e-26
"chr17",45286718,45286768,"peak_96",23.0183254776767,"-",45286718,45286768,0,1,50,0,"ENSG00000006062",28,103,1.59354864971986,1.09371191731134e-07,1.17704639427308e-07
"chr17",45264368,45264543,"peak_97",34.1175059239674,"-",45264368,45264543,0,1,175,0,"ENSG00000006062",50,173,1.50517502528133,4.07443845803395e-11,5.36546467159461e-11
"chr11",60924459,60924684,"peak_98",92.2143923177115,"+",60924459,60924684,0,1,225,0,"ENSG00000006118",129,473,1.58887202801953,7.19685624738878e-29,1.74061162792492e-28
"chr11",60933898,60934098,"peak_99",36.1164161525007,"+",60933898,60934098,0,1,200,0,"ENSG00000006118",37,154,1.77173617983267,9.8905565717033e-12,1.34237978114919e-11
"chr11",60936235,60937159,"peak_100",636.755106619183,"+",60936235,60937159,0,1,924,0,"ENSG00000006118",644,2861,1.86578975474283,1.62406571174133e-193,2.077844367672e-192
"chr17",35587247,35587447,"peak_101",41.3335293888389,"+",35587247,35587447,0,1,200,0,"ENSG00000006125",42,177,1.7896911191682,2.45841919807916e-13,3.60884165786469e-13
"chr17",35588677,35594026,"peak_102",28.7413034362602,"+",35588677,35594026,0,1,5349,0,"ENSG00000006125",53,164,1.34403453806709,1.8608057332975e-09,2.22846363358428e-09
"chr16",3267474,3283566,"peak_103",36.9963931349307,"+",3267474,3283566,0,1,16092,0,"ENSG00000006194.10,ENSG00000281005",25,134,2.13663601539477,5.3048037132006e-12,7.29417090901136e-12
"chr16",3283741,3283966,"peak_104",44.6591432604756,"+",3283741,3283966,0,1,225,0,"ENSG00000006194.10,ENSG00000281005",86,267,1.34883412011363,2.34043729600476e-14,3.59963360788566e-14
"chr16",3289394,3289894,"peak_105",157.792951796656,"+",3289394,3289894,0,1,500,0,"ENSG00000006194.10,ENSG00000281005",122,632,2.08744631610752,8.82163855983369e-49,3.15928208542403e-48
"chr16",3290169,3290544,"peak_106",66.834723381824,"+",3290169,3290544,0,1,375,0,"ENSG00000006194.10,ENSG00000281005",63,283,1.88178127281779,3.87122859803858e-21,7.59877368670103e-21
"chr16",3290744,3290819,"peak_107",25.282788855988,"+",3290744,3290819,0,1,75,0,"ENSG00000006194.10,ENSG00000281005",14,83,2.28208752704529,2.18897110716301e-08,2.44975233509819e-08
"chr16",3290844,3291219,"peak_108",93.1433641463133,"+",3290844,3291219,0,1,375,0,"ENSG00000006194.10,ENSG00000281005",78,380,1.99885632401693,3.75099157985709e-29,9.1422584574318e-29
"chr16",3018469,3020366,"peak_109",183.160781594796,"+",3018469,3020366,0,1,1897,0,"ENSG00000006327",522,1427,1.16526648042959,1.81252373357491e-56,7.29643487867923e-56
"chr7",39623564,39623814,"peak_110",106.031549584399,"+",39623564,39623814,0,1,250,0,"ENSG00000006451",232,698,1.30350511458246,4.51615547163543e-33,1.20593274648257e-32
"chr7",98307803,98310447,"peak_111",46.1318360434599,"-",98307803,98310447,0,1,2644,0,"ENSG00000006453",105,305,1.25282284462785,8.28304300695359e-15,1.29698094591874e-14
"chr11",68028056,68028356,"peak_112",118.422820819035,"+",68028056,68028356,0,1,300,0,"ENSG00000006534",257,777,1.31054911838447,7.789424041468e-37,2.24480573041973e-36
"chr11",68028556,68028856,"peak_113",144.298436718389,"+",68028556,68028856,0,1,300,0,"ENSG00000006534",155,658,1.8002222655188,1.09102234011369e-44,3.64621455489998e-44
"chr2",241494370,241494420,"peak_114",19.7316224070902,"+",241494370,241494420,0,1,50,0,"ENSG00000006607",8,58,2.5723838756512,1.13547446855292e-06,1.14865548925088e-06
"chr2",241494445,241494545,"peak_115",26.2550683920037,"+",241494445,241494545,0,1,100,0,"ENSG00000006607",13,84,2.40628070196547,1.09517242179068e-08,1.2486389431689e-08
"chr17",14206999,14207199,"peak_116",41.2395605112421,"+",14206999,14207199,0,1,200,0,"ENSG00000006695",40,173,1.82710312734693,2.62665632235525e-13,3.85172505054019e-13
"chr19",39385928,39386799,"peak_117",Inf,"-",39385928,39386799,0,1,871,0,"ENSG00000006712",890,5228,2.2687847442828,0,0
"chr7",38725298,38725523,"peak_118",38.2052195879377,"-",38725298,38725523,0,1,225,0,"ENSG00000006715",10,119,3.28729247397328,2.24896213135516e-12,3.15560701691717e-12
"chr17",12992361,12992786,"peak_119",251.322282926393,"-",12992361,12992786,0,1,425,0,"ENSG00000006744",393,1383,1.52960280219236,4.25600579845215e-77,2.21031545514816e-76
"chrX",2907196,2907421,"peak_120",46.7053743854373,"-",2907196,2907421,0,1,225,0,"ENSG00000006756",30,169,2.20839183789027,5.53007671487714e-15,8.71528013663986e-15
"chrX",2904846,2904996,"peak_121",30.116104326131,"-",2904846,2904996,0,1,150,0,"ENSG00000006756",15,98,2.42222224995395,6.99366702094635e-10,8.59308772210983e-10
"chr5",134206038,134302671,"peak_122",367.086093300696,"-",134206038,134302671,0,1,96633,0,"ENSG00000006837.12,ENSG00000113575.10,ENSG00000273345",708,2270,1.39527388226995,4.32891426042166e-112,3.13382633189146e-111
"chr19",45090409,45090884,"peak_123",126.366521462597,"+",45090409,45090884,0,1,475,0,"ENSG00000007047.15,ENSG00000104866.11,ENSG00000142252",140,583,1.77247195899313,3.02630103894957e-39,9.11772715713965e-39
"chr19",45302843,45303168,"peak_124",123.114337182481,"+",45302843,45303168,0,1,325,0,"ENSG00000007047.15,ENSG00000142252",160,612,1.64986264514046,2.93426673507823e-38,8.68743587206066e-38
"chr19",17933014,17935161,"peak_125",117.476811546194,"+",17933014,17935161,0,1,2147,0,"ENSG00000007080",82,452,2.17702988481222,1.51002424008862e-36,4.32469943585531e-36
"chr16",18385270,18385645,"peak_126",451.770632024463,"-",18385270,18385645,0,1,375,0,"ENSG00000233024.7,ENSG00000254681",664,2415,1.57717089321094,1.11239290779696e-137,1.0080651491455e-136
"chr1",15725775,15732464,"peak_127",459.896149869647,"-",15725775,15732464,0,1,6689,0,"ENSG00000237938",1021,3088,1.31109273080517,3.91548085477205e-140,3.60964089978187e-139
"chr19",46673544,46677222,"peak_128",260.628190580288,"+",46673544,46677222,0,1,3678,0,"ENSG00000245598",299,1232,1.7571877368416,6.53271997005624e-80,3.49218240374611e-79
"chr5",129899429,129905674,"peak_129",506.335836245484,"-",129899429,129905674,0,1,6245,0,"ENSG00000251680",602,2442,1.7346306604734,3.73399415003719e-154,3.78203384085639e-153
"chr11",6630503,6630628,"peak_130",158.576964366326,"+",6630503,6630628,0,1,125,0,"ENSG00000255410",375,1099,1.26563175169958,5.09667734747148e-49,1.83475087884034e-48
"chr15",62835345,62842200,"peak_131",361.058687263148,"-",62835345,62842200,0,1,6855,0,"ENSG00000259370",522,1912,1.58736366722318,2.86937076895981e-110,2.04411318121887e-109
"chr17",83106054,83106279,"peak_132",30.8701717251283,"+",83106054,83106279,0,1,225,0,"ENSG00000261888",46,157,1.48546178961604,4.08975559772487e-10,5.09509562687249e-10
"chr17",42554410,42554748,"peak_133",30.9894808969256,"-",42554410,42554748,0,1,338,0,"ENSG00000266962",26,120,1.92085390537241,3.7563432730198e-10,4.69068965311485e-10
"chr17",35844972,35847014,"peak_134",22.8181207460152,"+",35844972,35847014,0,1,2042,0,"ENSG00000270647",24,95,1.69929616028674,1.26335496322369e-07,1.3522631417866e-07
"chr11",117288927,117289127,"peak_135",Inf,"+",117288927,117289127,0,1,200,0,"ENSG00000278768",625,5123,2.74946364534049,0,0
"chr6",118565684,118574583,"peak_136",70.7532341259588,"+",118565684,118574583,0,1,8899,0,"ENSG00000286339",195,533,1.16506430205016,2.47742575705375e-22,5.02521026053824e-22
"chr3",101574179,101574890,"peak_137",511.661449624666,"+",101574179,101574890,0,1,711,0,"ENSG00000081154",192,1762,2.91243858426251,9.14100983178056e-156,9.43096293590107e-155
"chr5",141356896,141357071,"peak_138",39.4552796218347,"+",141356896,141357071,0,1,175,0,"ENSG00000081853.15,ENSG00000204956.5,ENSG00000240184.7,ENSG00000240764.4,ENSG00000242419.5,ENSG00000253159.3,ENSG00000253305.2,ENSG00000253485.2,ENSG00000253537.3,ENSG00000253731.3,ENSG00000253767.3,ENSG00000253846.2,ENSG00000253873.6,ENSG00000253910.2,ENSG00000253953.3,ENSG00000254122.3,ENSG00000254221.2,ENSG00000254245.3,ENSG00000261934.2,ENSG00000262209.3,ENSG00000262576.3,ENSG00000276547",97,272,1.20195293605923,9.28489223465579e-13,1.32671410542839e-12
"chr5",141419068,141419443,"peak_139",849.627572015661,"+",141419068,141419443,0,1,375,0,"ENSG00000081853.15,ENSG00000204956.5,ENSG00000240184.7,ENSG00000240764.4,ENSG00000242419.5,ENSG00000253159.3,ENSG00000253305.2,ENSG00000253485.2,ENSG00000253537.3,ENSG00000253731.3,ENSG00000253767.3,ENSG00000253846.2,ENSG00000253873.6,ENSG00000253910.2,ENSG00000253953.3,ENSG00000254122.3,ENSG00000254221.2,ENSG00000254245.3,ENSG00000261934.2,ENSG00000262209.3,ENSG00000262576.3,ENSG00000276547",692,3509,2.0566188534696,1.00302751622529e-257,1.72431132317836e-256
"chr18",62717140,62717215,"peak_140",94.1396680457319,"+",62717140,62717215,0,1,75,0,"ENSG00000081913",179,570,1.38540522660354,1.86410017038317e-29,4.58285520951548e-29
"chr18",50879179,50879229,"peak_141",153.875690138831,"+",50879179,50879229,0,1,50,0,"ENSG00000082212",155,683,1.85402025939573,1.36310666184349e-47,4.7731124353054e-47
"chr17",48048328,48048495,"peak_142",73.3352822003841,"+",48048328,48048495,0,1,167,0,"ENSG00000082641",79,330,1.77694440519244,4.03806120856501e-23,8.39228680154143e-23
"chr3",124763422,124763647,"peak_143",52.2382382625651,"-",124763422,124763647,0,1,225,0,"ENSG00000082781",54,228,1.792405481174,1.11322114590688e-16,1.88244962139197e-16
"chr9",86323642,86323692,"peak_144",29.8073153155983,"-",86323642,86323692,0,1,50,0,"ENSG00000083223",19,104,2.16691523215119,8.71199215271025e-10,1.06439787732963e-09
"chr16",50751690,50751790,"peak_145",47.3675987716112,"+",50751690,50751790,0,1,100,0,"ENSG00000083799",88,278,1.37391239476264,3.46148427523117e-15,5.50721393014158e-15
"chr4",186596662,186596987,"peak_146",34.615944679774,"-",186596662,186596987,0,1,325,0,"ENSG00000083857",73,216,1.27946590233255,2.86170555893596e-11,3.7980643893311e-11
