"chr","chromStart","chromEnd","name","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","geneID","ReadsCount.input","ReadsCount.IP","log2FoldChange","pvalue","padj"
"chr19",47258330,47258380,"peak_36",39.9841593408094,"+",47258330,47258380,0,1,50,0,"ENSG00000105321",72,122,1.51982806775127,6.76996878929997e-13,9.19535894968938e-13
"chr19",35267609,35267734,"peak_37",39.0716197140162,"+",35267609,35267734,0,1,125,0,"ENSG00000105699",18,68,2.67655352030625,1.28794670003422e-12,1.73089405748021e-12
"chr7",100033345,100033595,"peak_38",62.2874959365622,"+",100033345,100033595,0,1,250,0,"ENSG00000106261",63,145,1.96164489259041,1.02180203725378e-19,1.776623360607e-19
"chr9",112041034,112041334,"peak_39",52.9034966014268,"-",112041034,112041334,0,1,300,0,"ENSG00000106868",31,100,2.4486756052168,7.49318385876443e-17,1.18702713659676e-16
"chr10",89247739,89251869,"peak_40",24.4146579167318,"-",89247739,89251869,0,1,4130,0,"ENSG00000107798",8,38,3.00694288230909,4.20567614208644e-08,4.47152469093131e-08
"chr17",62010809,62011109,"peak_41",219.725595644534,"-",62010809,62011109,0,1,300,0,"ENSG00000108510",80,395,3.06279644106427,1.7903408841335e-67,7.17802383108929e-67
"chr17",74768524,74768749,"peak_42",56.5818269491341,"+",74768524,74768749,0,1,225,0,"ENSG00000109062.9,ENSG00000264624",56,130,1.97402862183721,5.62952005520648e-18,9.2719883834184e-18
"chr6",17393665,17421648,"peak_43",319.900949430967,"+",17393665,17421648,0,1,27983,0,"ENSG00000112186",677,1111,1.47364673237231,9.3585336555418e-98,5.01439544049965e-97
"chr5",65563360,65563435,"peak_44",Inf,"+",65563360,65563435,0,1,75,0,"ENSG00000113593",1845,5077,2.21937108628723,0,0
"chr3",127034973,127035623,"peak_45",201.905752903677,"+",127034973,127035623,0,1,650,0,"ENSG00000114554",507,773,1.36749832706442,4.40126934164573e-62,1.66077989552376e-61
"chr2",54649656,54649956,"peak_46",59.7349663707554,"+",54649656,54649956,0,1,300,0,"ENSG00000115306",175,247,1.25617181244197,6.13407217831073e-19,1.04227742756755e-18
"chr2",68158381,68158431,"peak_47",57.3129666472414,"+",68158381,68158431,0,1,50,0,"ENSG00000115946",105,179,1.52858597120161,3.36511808145406e-18,5.58570375606762e-18
"chr1",32826482,32826807,"peak_48",53.2873369024019,"+",32826482,32826807,0,1,325,0,"ENSG00000116497",193,252,1.14383857634315,5.72216364555742e-17,9.09731438511698e-17
"chr1",236551521,236551946,"peak_49",22.5155922261412,"+",236551521,236551946,0,1,425,0,"ENSG00000116977",8,35,2.8882984096168,1.62169812723085e-07,1.66775161465573e-07
"chr1",214647100,214647150,"peak_50",99.983640718807,"+",214647100,214647150,0,1,50,0,"ENSG00000117724",207,339,1.47067018946918,3.4187767121446e-31,7.97857015196746e-31
"chr16",4885356,4885956,"peak_51",148.092064356146,"-",4885356,4885956,0,1,600,0,"ENSG00000118898",66,272,2.80208442483607,8.71751774481026e-46,2.62933855081757e-45
"chr14",74797823,74797873,"peak_52",48.0222414665294,"+",74797823,74797873,0,1,50,0,"ENSG00000119596",57,119,1.82094348403624,2.33161734188138e-15,3.49836290701249e-15
"chr17",46031365,46031540,"peak_53",83.5529167065055,"-",46031365,46031540,0,1,175,0,"ENSG00000120071.12,ENSG00000280985",227,332,1.30750662626023,3.37908001890885e-26,7.04799920031348e-26
"chr8",101204949,101205299,"peak_54",Inf,"-",101204949,101205299,0,1,350,0,"ENSG00000120963",5610,10263,1.63039547164473,0,0
"chr12",113158473,113158898,"peak_55",589.149486009403,"-",113158473,113158898,0,1,425,0,"ENSG00000123064",1976,2713,1.21632174372299,4.79054054976228e-179,4.44972099821203e-178
"chr2",219541758,219542108,"peak_56",420.541054426656,"-",219541758,219542108,0,1,350,0,"ENSG00000123989",1107,1663,1.34614859469733,3.73413356859615e-128,2.53821384923629e-127
"chrX",41085634,41085934,"peak_57",26.4884371241371,"+",41085634,41085934,0,1,300,0,"ENSG00000124486.12,ENSG00000269941",52,83,1.43361546695124,9.62275231408134e-09,1.06215008298961e-08
"chr16",57473071,57473446,"peak_58",50.1914982636278,"-",57473071,57473446,0,1,375,0,"ENSG00000125170",37,102,2.22198771178805,5.06434969215453e-16,7.77774132869688e-16
"chr13",113149148,113149523,"peak_59",99.3828583687548,"+",113149148,113149523,0,1,375,0,"ENSG00000126218",96,230,2.01954325680902,5.20342987424839e-31,1.20998107081367e-30
"chr1",1321927,1322788,"peak_60",425.960285878593,"-",1321927,1322788,0,1,861,0,"ENSG00000127054.18,ENSG00000240731.1,ENSG00000274153",666,1256,1.67425803604741,8.63115716990818e-130,5.93167009922156e-129
"chr13",23673391,23673741,"peak_61",226.279050078209,"+",23673391,23673741,0,1,350,0,"ENSG00000127863",514,817,1.42758337857204,1.86700237397607e-69,7.64220240923751e-69
"chr7",130129563,130130798,"peak_62",1007.41738428779,"+",130129563,130130798,0,1,1235,0,"ENSG00000128607",924,2330,2.09338084698462,3.45053840383834e-305,5.45945355929337e-304
"chr6",158504144,158506818,"peak_63",149.318132102584,"+",158504144,158506818,0,1,2674,0,"ENSG00000130338",144,348,2.03203418513793,3.70115423483353e-46,1.12399231172796e-45
"chr19",47066261,47067861,"peak_64",28.2616115355566,"-",47066261,47067861,0,1,1600,0,"ENSG00000130749",46,80,1.55738189469486,2.70727133798447e-09,3.10747184180293e-09
"chr20",36256493,36256568,"peak_65",35.4036261160905,"+",36256493,36256568,0,1,75,0,"ENSG00000131043.11,ENSG00000281193",74,117,1.41992708683956,1.71879959088213e-11,2.20012108826025e-11
"chr8",135457456,135457631,"peak_66",27.27061984733,"+",135457456,135457631,0,1,175,0,"ENSG00000131773",16,49,2.37372553881047,5.51022334475657e-09,6.17625794556364e-09
"chr17",7308516,7309637,"peak_67",122.750336698778,"+",7308516,7309637,0,1,1121,0,"ENSG00000132507",79,246,2.39774946389285,4.19398772999801e-38,1.11806403025792e-37
"chr13",26254703,26254753,"peak_68",60.1855690761649,"+",26254703,26254753,0,1,50,0,"ENSG00000132964",47,126,2.18170680244022,4.46492579970015e-19,7.62673052885653e-19
"chr11",128461985,128462410,"peak_69",45.8781511682071,"-",128461985,128462410,0,1,425,0,"ENSG00000134954",45,104,1.96760236198138,1.05692586221874e-14,1.54632348827701e-14
"chr12",56128191,56128416,"peak_70",79.1445762565609,"+",56128191,56128416,0,1,225,0,"ENSG00000135482.6,ENSG00000139641",26,137,3.15660804406613,7.41223938364234e-25,1.49660968953788e-24
"chr2",231372326,231372451,"peak_71",34.1784455786837,"+",231372326,231372451,0,1,125,0,"ENSG00000135931",9,55,3.37045007692645,4.09145053552109e-11,5.14354656205004e-11
"chr14",24307459,24307911,"peak_72",137.211078242548,"-",24307459,24307911,0,1,452,0,"ENSG00000136305",442,611,1.22614167417922,1.72719514404046e-42,4.9584930813791e-42
"chr9",128917009,128917309,"peak_73",240.51670999593,"+",128917009,128917309,0,1,300,0,"ENSG00000136802",275,607,1.90128056950021,9.23607207955684e-74,3.95599589989278e-73
"chr9",38396870,38397470,"peak_74",49.8490586790362,"+",38396870,38397470,0,1,600,0,"ENSG00000137124",102,165,1.45291258681708,6.44690567189834e-16,9.86138880335983e-16
"chr8",69659461,69659511,"peak_75",83.6749099903279,"+",69659461,69659511,0,1,50,0,"ENSG00000137573",102,214,1.82805735186519,3.10124023123331e-26,6.47652741802302e-26
"chr10",122210601,122211501,"peak_76",50.2329250409367,"+",122210601,122211501,0,1,900,0,"ENSG00000138162",68,133,1.72683532318781,4.91559836738586e-16,7.55758069056498e-16
"chr4",77039231,77039822,"peak_77",29.3267275289276,"+",77039231,77039822,0,1,591,0,"ENSG00000138758",88,120,1.20647470541852,1.27206605038478e-09,1.48516716541241e-09
"chr12",109769210,109769460,"peak_78",26.6516421711789,"+",109769210,109769460,0,1,250,0,"ENSG00000139438",76,105,1.22533374119705,8.52631596121608e-09,9.48541360542332e-09
"chr15",43366350,43366700,"peak_79",134.863431718276,"-",43366350,43366700,0,1,350,0,"ENSG00000140265",280,460,1.47522270807376,8.90546000567533e-42,2.52383950877657e-41
"chr16",25015253,25015562,"peak_80",24.8093323559662,"-",25015253,25015562,0,1,309,0,"ENSG00000140750",44,73,1.48940870171623,3.16508678637135e-08,3.40131448397274e-08
"chr17",50866341,50867580,"peak_81",222.725075012366,"-",50866341,50867580,0,1,1239,0,"ENSG00000141232",278,585,1.8323674135614,2.22057185964304e-68,8.97576833235073e-68
"chr18",62523556,62524356,"peak_82",106.643976238682,"+",62523556,62524356,0,1,800,0,"ENSG00000141664",252,391,1.39276055175085,3.22784993530488e-33,7.88795265603955e-33
"chr19",47142551,47143583,"peak_83",845.392585215619,"+",47142551,47143583,0,1,1032,0,"ENSG00000142230",955,2135,1.91967908038512,2.3748642706986e-256,3.2469360732749e-255
"chr1",161229840,161230583,"peak_84",Inf,"-",161229840,161230583,0,1,743,0,"ENSG00000143257",1218,3570,2.31042558669027,0,0
"chr2",186762414,186762489,"peak_85",25.2817762099686,"+",186762414,186762489,0,1,75,0,"ENSG00000144369",9,40,2.91101854061593,2.26035009727049e-08,2.45147245107056e-08
"chr5",160349775,160354836,"peak_86",30.8570171304205,"-",160349775,160354836,0,1,5061,0,"ENSG00000145861",32,70,1.88829877256726,4.29383167754163e-10,5.14176551295126e-10
"chr7",105107444,105107694,"peak_87",63.7331435100089,"+",105107444,105107694,0,1,250,0,"ENSG00000005483",59,143,2.03624401418547,3.69928812860908e-20,6.52246992917296e-20
"chr7",105112128,105113328,"peak_88",656.651049194886,"+",105112128,105113328,0,1,1200,0,"ENSG00000005483",444,1360,2.3739907285805,2.04702528623444e-199,2.12979355322584e-198
"chr13",77326830,77327050,"peak_89",51.0754721574469,"-",77326830,77327050,0,1,220,0,"ENSG00000005810",77,143,1.65210052062347,2.71488722609997e-16,4.21454638397614e-16
"chr13",77098568,77098768,"peak_90",60.801899129162,"-",77098568,77098768,0,1,200,0,"ENSG00000005810",126,204,1.45416112270886,2.9019380074047e-19,4.97513155172138e-19
"chr13",77098493,77098543,"peak_91",34.5581123519232,"-",77098493,77098543,0,1,50,0,"ENSG00000005810",70,112,1.43708764074466,3.12169324054837e-11,3.95340756111956e-11
"chr13",77096430,77097618,"peak_92",98.6591800967616,"-",77096430,77097618,0,1,1188,0,"ENSG00000005810",123,256,1.81650119431837,8.64519964045671e-31,1.99814703656938e-30
"chr13",77044979,77045129,"peak_93",35.1786819203729,"-",77044979,77045129,0,1,150,0,"ENSG00000005810",27,71,2.15387535946295,2.01401915055836e-11,2.57135200872518e-11
"chr13",77027038,77027188,"peak_94",74.0229808332837,"-",77027038,77027188,0,1,150,0,"ENSG00000005812",140,237,1.51847593049868,2.69367623574148e-23,5.21029605032395e-23
"chr13",77007236,77007661,"peak_95",165.892458402089,"-",77007236,77007661,0,1,425,0,"ENSG00000005812",88,317,2.60792311060523,3.53512089537255e-51,1.15184480133692e-50
"chr13",77000457,77000732,"peak_96",74.0335010190066,"-",77000457,77000732,0,1,275,0,"ENSG00000005812",25,128,3.11515948922335,2.67287397792434e-23,5.17244056789849e-23
"chr17",50055967,50056343,"peak_97",784.37680456985,"+",50055967,50056343,0,1,376,0,"ENSG00000005884",1221,2312,1.68009384407673,5.99126783728728e-238,7.56926868195024e-237
"chr17",50089379,50090254,"peak_98",Inf,"+",50089379,50090254,0,1,875,0,"ENSG00000005884",3231,11168,2.54833383020075,0,0
"chrX",24210268,24210518,"peak_99",49.4773458934471,"+",24210268,24210518,0,1,250,0,"ENSG00000005889",37,101,2.20777385321192,8.36435495114161e-16,1.27595330226085e-15
"chrX",24210818,24211043,"peak_100",55.7590207924913,"+",24210818,24211043,0,1,225,0,"ENSG00000005889",33,106,2.44254206147593,1.00533918405078e-17,1.64006935044711e-17
"chr16",19522079,19522145,"peak_101",25.6962360741169,"-",19522079,19522145,0,1,66,0,"ENSG00000006007",71,99,1.23862524148441,1.68904517262034e-08,1.83934063742966e-08
"chr16",19504881,19504931,"peak_102",20.8057601954443,"-",19504881,19504931,0,1,50,0,"ENSG00000006007",23,47,1.79004266330134,5.41630844128109e-07,5.45559469720933e-07
"chr16",19503388,19503931,"peak_103",118.020983315035,"-",19503388,19503931,0,1,543,0,"ENSG00000006007",201,360,1.59981708874005,1.13916343923292e-36,2.9658139555982e-36
"chr19",18588734,18589003,"peak_104",95.4238820196743,"+",18588734,18589003,0,1,269,0,"ENSG00000006015",257,378,1.31563355299742,8.29365737008279e-30,1.88169490669054e-29
"chr17",45286667,45286992,"peak_105",67.9842964140089,"-",45286667,45286992,0,1,325,0,"ENSG00000006062",80,170,1.84647855931427,1.86498071573661e-21,3.42521269718246e-21
"chr11",60924462,60924687,"peak_106",134.392999695827,"+",60924462,60924687,0,1,225,0,"ENSG00000006118",181,364,1.76696443867946,1.23637042912998e-41,3.49684098984533e-41
"chr11",60936163,60937159,"peak_107",746.234392661557,"+",60936163,60937159,0,1,996,0,"ENSG00000006118",841,1882,1.92110457280851,1.93253155901071e-226,2.29648711358252e-225
"chr17",35587247,35587597,"peak_108",87.979830297975,"+",35587247,35587597,0,1,350,0,"ENSG00000006125",82,200,2.04531989780043,1.51908717491688e-27,3.27666518615254e-27
"chr17",35588677,35598238,"peak_109",52.7077678674976,"+",35588677,35598238,0,1,9561,0,"ENSG00000006125",107,174,1.4604922214282,8.59571686955278e-17,1.3595051822204e-16
"chr16",3283499,3283624,"peak_110",26.5694891056944,"+",3283499,3283624,0,1,125,0,"ENSG00000006194.9,ENSG00000281005",26,58,1.91655703468282,9.07851747886876e-09,1.00412275669715e-08
"chr16",3283724,3283974,"peak_111",58.7648027686191,"+",3283724,3283974,0,1,250,0,"ENSG00000006194.9,ENSG00000281005",108,184,1.52769016414431,1.21239691383642e-18,2.04188687412983e-18
"chr16",3289402,3289902,"peak_112",213.574770739033,"+",3289402,3289902,0,1,500,0,"ENSG00000006194.9,ENSG00000281005",165,459,2.23504381308117,1.29737061710981e-65,5.10020567891178e-65
"chr16",3290127,3290527,"peak_113",83.6721975588638,"+",3290127,3290527,0,1,400,0,"ENSG00000006194.9,ENSG00000281005",86,198,1.9621075777152,3.10746256581836e-26,6.48871548321684e-26
"chr16",3290677,3291202,"peak_114",130.045246220745,"+",3290677,3291202,0,1,525,0,"ENSG00000006194.9,ENSG00000281005",128,305,2.01168112777218,2.56952270323269e-40,7.12000164617726e-40
"chr16",3018519,3020344,"peak_115",183.851510556227,"+",3018519,3020344,0,1,1825,0,"ENSG00000006327",543,777,1.27597805977031,1.28190739248932e-56,4.52043859727135e-56
"chr7",39623532,39623707,"peak_116",105.477937994563,"+",39623532,39623707,0,1,175,0,"ENSG00000006451",308,440,1.27358884560615,7.3021123298651e-33,1.77001433177616e-32
"chr7",98307804,98310523,"peak_117",105.135501290094,"-",98307804,98310523,0,1,2719,0,"ENSG00000006453",141,283,1.76412258531332,9.27434798844448e-33,2.24419454564851e-32
"chr7",98306873,98307779,"peak_118",28.1285985686542,"-",98306873,98307779,0,1,906,0,"ENSG00000006453",41,75,1.63028244467408,2.97584140546732e-09,3.40759596129668e-09
"chr7",98292675,98292825,"peak_119",34.1691548387154,"-",98292675,98292825,0,1,150,0,"ENSG00000006453",16,59,2.6416587168399,4.119424318584e-11,5.17677711653331e-11
"chr7",141653122,141653197,"peak_120",22.9811146069526,"+",141653122,141653197,0,1,75,0,"ENSG00000006530",23,50,1.87930999436026,1.16891329664323e-07,1.20780040114968e-07
"chr11",68008627,68015007,"peak_121",27.8693583599463,"+",68008627,68015007,0,1,6380,0,"ENSG00000006534",66,98,1.32933146735445,3.59172741311328e-09,4.07837516708626e-09
"chr11",68028081,68028381,"peak_122",190.17682983016,"+",68028081,68028381,0,1,300,0,"ENSG00000006534",480,730,1.36387771944016,1.55936949034321e-58,5.63728174402688e-58
"chr11",68028506,68028856,"peak_123",336.370468440702,"+",68028506,68028856,0,1,350,0,"ENSG00000006534",284,750,2.16001533510787,9.91187381180067e-103,5.52585320702344e-102
"chr15",77114680,77133615,"peak_124",25.4926878580165,"-",77114680,77133615,0,1,18935,0,"ENSG00000173517",58,87,1.3439782510405,1.94800633620898e-08,2.11805037319267e-08
"chr11",66669061,66669261,"peak_125",Inf,"-",66669061,66669261,0,1,200,0,"ENSG00000173914",1481,4516,2.36748948944208,0,0
"chr4",112644677,112644752,"peak_126",42.7191881535162,"+",112644677,112644752,0,1,75,0,"ENSG00000174720",14,71,3.10140778785685,9.80939406603942e-14,1.38115676631189e-13
"chr11",65998394,65998669,"peak_127",327.079746671844,"-",65998394,65998669,0,1,275,0,"ENSG00000175376",503,955,1.68395799215207,6.33143734294448e-100,3.46086993082291e-99
"chr3",49726943,49727618,"peak_128",56.5849780589603,"-",49726943,49727618,0,1,675,0,"ENSG00000176095",55,129,1.98888327306799,5.61613636908129e-18,9.2517587656542e-18
"chr11",26994183,26995283,"peak_129",45.8856875522295,"+",26994183,26995283,0,1,1100,0,"ENSG00000176971",31,90,2.2966725198298,1.05096132825737e-14,1.5382668291558e-14
"chr7",43444375,43444925,"peak_130",24.4237648293445,"+",43444375,43444925,0,1,550,0,"ENSG00000002746",20,49,2.05179749261946,4.16572527145019e-08,4.4433874015221e-08
"chr12",48149312,48149812,"peak_131",30.4622384488671,"-",48149312,48149812,0,1,500,0,"ENSG00000177981",51,88,1.54602202711476,5.67384111882593e-10,6.76009021623996e-10
"chr19",4047563,4048038,"peak_132",192.04195196226,"-",4047563,4048038,0,1,475,0,"ENSG00000178951",208,472,1.94121901060079,4.26112923080771e-59,1.54743363875647e-58
"chr7",127583042,127583292,"peak_133",92.2339033295896,"-",127583042,127583292,0,1,250,0,"ENSG00000179562",196,317,1.45264487200033,7.74557315855703e-29,1.71723005387563e-28
"chr17",44678732,44680598,"peak_134",600.589287196355,"-",44678732,44680598,0,1,1866,0,"ENSG00000180329",1065,1895,1.59036006611044,1.69017388715853e-182,1.60180438950506e-181
"chr3",42804257,42804407,"peak_135",219.842606009094,"-",42804257,42804407,0,1,150,0,"ENSG00000181061.13,ENSG00000235288.3,ENSG00000280571",154,457,2.32827949948343,1.64968532822634e-67,6.61883060415166e-67
"chr11",73872916,73873441,"peak_136",139.875757195222,"-",73872916,73873441,0,1,525,0,"ENSG00000181924",222,412,1.65110034063843,2.68761204756121e-43,7.81990393682614e-43
"chr17",68035668,68035718,"peak_137",177.684858225077,"+",68035668,68035718,0,1,50,0,"ENSG00000182481",101,346,2.53543244088007,9.44846174045367e-55,3.24734102321217e-54
"chr11",943227,946548,"peak_138",689.248225626547,"+",943227,946548,0,1,3321,0,"ENSG00000183020",1075,2033,1.6782892032705,2.99454732302827e-209,3.27800512500613e-208
"chr7",2210011,2215974,"peak_139",654.600578409846,"-",2210011,2215974,0,1,5963,0,"ENSG00000002822",1447,2337,1.45060845753599,8.51637432804712e-199,8.82248075426484e-198
"chr22",31489573,31495974,"peak_140",506.787098565887,"-",31489573,31495974,0,1,6401,0,"ENSG00000184708",494,1199,2.0382643699143,3.4488881973279e-154,2.76618942146543e-153
"chrX",103356444,103357998,"peak_141",28.7233010438641,"+",103356444,103357998,0,1,1554,0,"ENSG00000185222",24,59,2.05669629638874,1.9512081361001e-09,2.25644530701239e-09
"chr22",19432051,19432476,"peak_142",513.542839335331,"+",19432051,19432476,0,1,425,0,"ENSG00000185608",721,1435,1.75199522514226,3.14887159182145e-156,2.55977210243715e-155
"chr1",222669612,222669787,"peak_143",194.373017927582,"-",222669612,222669787,0,1,175,0,"ENSG00000186063",448,707,1.41722714525797,8.3842596702654e-60,3.07532668062584e-59
"chr21",45265402,45265502,"peak_144",245.487417979198,"-",45265402,45265502,0,1,100,0,"ENSG00000186866",409,746,1.62609045082925,2.89967331730601e-75,1.26160566418159e-74
"chr9",136364087,136364187,"peak_145",31.2770045533328,"-",136364087,136364187,0,1,100,0,"ENSG00000187796.13,ENSG00000213221",14,53,2.67958117131632,3.1853283222248e-10,3.84311566010938e-10
"chr12",121779227,121779477,"peak_146",28.7793431155374,"+",121779227,121779477,0,1,250,0,"ENSG00000188735",59,93,1.41553150836988,1.8723449299279e-09,2.17047339479672e-09
"chr17",18663203,18671035,"peak_147",Inf,"-",18663203,18671035,0,1,7832,0,"ENSG00000189375.10,ENSG00000240445.3,ENSG00000249459",811,3662,2.93387362031746,0,0
"chr7",150373770,150373870,"peak_148",107.410220252014,"+",150373770,150373870,0,1,100,0,"ENSG00000196456.8,ENSG00000214022",241,382,1.42355517092388,1.8897979073764e-33,4.63769157844977e-33
"chr19",11166141,11166366,"peak_149",22.9011535317274,"-",11166141,11166366,0,1,225,0,"ENSG00000197256",57,82,1.28367774423107,1.23720058864403e-07,1.27663236864318e-07
"chr19",52094023,52095667,"peak_150",27.4649086216695,"-",52094023,52095667,0,1,1644,0,"ENSG00000197608.11,ENSG00000256087",42,75,1.59551702687915,4.77933213379907e-09,5.39807204706767e-09
"chrX",81114775,81114875,"peak_151",798.50403061533,"-",81114775,81114875,0,1,100,0,"ENSG00000198157",333,1476,2.90711430082892,3.27510777003008e-242,4.22994895156152e-241
